Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
RK083_Cancer,0.0308104967341848,0.149775992128293,0.323414620715159,0.436859025762214,0.00937343503179347,0.0365683360992731,0.00897093905776937,0.00422715447131413,0,0.952949818126216,0.35305932371614
RK109_Liver,0.0583990215602477,0.136270260978701,0.157105130896412,0.570265307442139,0.0509061163179389,0,0.0173710625325917,0.00968310027196895,0,0.943103684599399,0.343140942719361
RK241_Cancer,0.0196387153051443,0.0015049413841944,0.341556489774909,0.543778712379698,0.0225413807953132,0.0200063948260918,0.00613781808461828,0.0448355474500316,0,0.860879114287543,0.595375434670694
RK167_Cancer,0.0406614074147614,0.242119517442886,0.368623390633637,0.32828880997415,0.00148511503382228,0,0,0.0188217595007426,0,0.906976874702293,0.421844086560897
RK058_Cancer,0.0149078097661283,0.0308273116709819,0.308833737861835,0.586668186761236,0.0232502006424639,0.021666763926921,0,0.0138459893704338,0,0.853590420781039,0.559104803635355
RK137_Cancer,0.0601608547345998,0.277829652463378,0.288558206044409,0.279671856514381,0.0378436956574697,0.0105782223126662,0.0295372044098096,0.0158203078632867,0,0.975544238494646,0.22479378667759
RK263_Cancer,0.0123066712518391,0,0.207254506046273,0.680004535840818,0.00628077739325769,0.0634053834526928,0.00228683601585736,0.0284612899992617,0,0.831684955310781,0.576788664101789
RK308_Liver,0.0370984642104239,0.207018502282428,0.172604622166098,0.463008862090054,0.0544484143385965,0.0340050029775505,0.0212621827565009,0.0105539491783492,0,0.979537766914938,0.209835164504692
RK147_Liver,0.0240103776273738,0.0932341159458227,0.0805158639183739,0.753446224629648,0.0375080444205946,0,0.00603395480278099,0.0052514186554056,0,0.938559474916963,0.350612920274399
RK295_Cancer,0.0293379995068516,0.130362408700992,0.259095925347768,0.524670402905904,0.0275897600381494,0.00369123730814352,0.00301492774883221,0.0222373384433593,0,0.861570518031605,0.511043615382172
RK177_Cancer,0.0233484177275821,0.367177983403687,0.389591785123976,0.13025781839556,0.0689166624774351,0,0.00261271833796529,0.0180946145337945,0,0.977747125064479,0.212787570687551
RK052_Cancer,0.0215548545793032,0.00623798403403802,0.351777162591763,0.572237820424986,0.0115597162556553,0.0178357771360599,0,0.0187966849781944,0,0.841144342384843,0.59767579239224
RK179_Liver,0.0503062204921107,0.19082741430249,0.0626968689739296,0.649472680983702,0.012789556053066,0,0.00859782199058099,0.0253094372041207,0,0.951832573582627,0.333504619263182
RK240_Cancer,0.0413034163603797,0.213076747369304,0.621566909403834,0.0245090282675655,0.0119853544141469,0.0401342373997423,0.0322794624411486,0.0151448443438791,0,0.947328299722264,0.505406234212268
RK085_Cancer,0.0147535353321349,0.0199721629654412,0.753101532070001,0.0326842930901545,0.0727727752246173,0.0374473809509809,0.0227797088182203,0.0464886115484499,0,0.487804221119355,0.939315733832948
RK068_Cancer,0.0508699380437034,0.17235145414524,0.290385872887178,0.374530000092484,0.00360929001383936,0.0477589196348338,0.0183340156790009,0.0421605095037195,0,0.875616282506395,0.494866187438749
RK048_Cancer,0.0532484527728097,0.0361095019440901,0.593752906884112,0.109722419053661,0,0.0549954664655825,0.121199148975118,0.0309721039046261,0,0.69160614430458,0.84484500429049
RK036_Cancer,0.0587769454627499,0.125823145236609,0.39096279871294,0.26854067948262,0.0307322202918072,0.0923708565098646,0.0204859322121961,0.0123074220912135,0,0.941247483680219,0.506512247995728
RK047_Liver,0.0447067116851377,0.159721971808186,0.167472135549999,0.557631638160685,0.0301088139718429,0.0106999817334942,0.0157074431401266,0.013951303950529,0,0.957621048122365,0.294863413320097
RK073_Liver,0.051307718827143,0.206683883445639,0.0847500637579509,0.581830780553579,0.0467702946953667,0.0018772361296431,0.00626185720260287,0.0205181653880757,0,0.977734722018454,0.225114860258429
RK217_Cancer,0.0362036107841567,0.0890615782205559,0.273931999780122,0.504374076155463,0.0253143799652162,0.0456862126505331,0.0125096141502723,0.0129185282936811,0,0.940318624350846,0.417076120785663
RK120_Liver,0.0291772291128395,0.122685950295033,0.160719471550177,0.613112996215954,0.0154896630159905,0.0402451824723547,0.00629928026378475,0.0122702270738671,0,0.96667459652607,0.274209532294993
RK220_Cancer,0.0565684971482416,0.286611546985806,0.226160103786291,0.370456767409657,0.0339763469083588,0.00139336968703575,0.00335189935186448,0.0214814687227444,0,0.977593814658722,0.219505418256236
RK159_Cancer,0.0148450850728348,0.327618436289526,0.509719230719961,0.00273330509605995,0.0406282700703679,0.0467435435153184,0.0190916977901745,0.0386204314457573,0,0.897441731179419,0.449362863333182
RK076_Cancer,0.0560197044927222,0.187081125591163,0.236131476937728,0.472999167331226,0.00707952100598844,0.0158142039839655,0.00372501000468905,0.0211497906525173,0,0.888285392469874,0.460396039374006
RK016_Liver,0.0327484206813934,0.17144630461773,0.089928503487704,0.651283545143406,0.0321148268061351,0.000586132881225047,0.00589255502010953,0.0159997113622963,0,0.961330963958285,0.288371138059806
RK312_Cancer,0.00280294061395397,0.0368123890492513,0.699980658636779,0,0.0370442899546493,0.132945790348089,0.0594176161426799,0.0309963152545973,0,0.587960048095809,0.914210016941118
RK145_Liver,0.032428347722239,0.0728031554500297,0.286388032792668,0.515315254101998,0.0263824225807577,0.0382555444459895,0.0138426665600701,0.0145845763462484,0,0.948577593092179,0.4189865623973
RK289_Cancer,0.0524339688252087,0.29367010263023,0.315263682784166,0.306290837054604,0,0,0,0.0323414087057919,0,0.959154347123918,0.285396173462518
RK075_Cancer,0.0191566252249481,0.206243731995512,0.0713762012517533,0.644868658855428,0.0205513537523744,0.0132986731317985,0.00483437679223242,0.019670378995953,0,0.964946806549461,0.300886235632769
RK235_Liver,0.0577460181816604,0.138050414715006,0.233359452975781,0.466385314767564,0.0459386734393193,0.0330468661379605,0.0108904419823518,0.0145828178003578,0,0.961451000921875,0.33353074130412
RK111_Liver,0.0416305274039343,0.129017861866247,0.0969586361561446,0.656167375065707,0.0368856622569276,0,0.0176239488277575,0.0217159884232822,0,0.941467230127285,0.34137302238585
RK244_Cancer,0.0237618395094336,0.155414947230771,0.125131593539246,0.655763106998996,0.00169830402126242,0.00912489783064164,0.00391920004182788,0.0251861108278217,0,0.961420553769758,0.282307156641413
RK277_Cancer,0.0417428227490537,0.0272991154784441,0.757296929217684,0.0526694177063647,0.0165980544152839,0.0549919606704268,0.0167700947555487,0.032631605007194,0,0.714143271172348,0.890410387585078
RK120_Cancer,0.0102648687045807,0,0.125687812166832,0.808632146419787,0.0162153346757551,0.0184535004448022,0,0.020746337588243,0,0.91221932201476,0.427422334605314
RK227_Cancer,0.0174309514828204,0.0649942533875828,0.228737992099398,0.609898248481184,0.00639435910743271,0.0318866446123334,0.00313821013966414,0.0375193406895855,0,0.844723405954812,0.544871132771499
RK053_Liver,0.110038671411767,0.042051720662841,0.230210179970476,0.519673621783265,0.0600612320850147,0,0.0237770714252123,0.0141875026614239,0,0.927110585653921,0.489236204579481
RK076_Liver,0.0491915963675696,0.181001252838806,0.0660958625605201,0.665081583131762,0.0210438297770366,0,0.00657774159558018,0.0110081337287255,0,0.965636474323018,0.283032381213543
RK260_Cancer,0.0329000936794769,0.210529310063733,0.186248198694079,0.481526536655377,0.0131474600137263,0.0317443238956436,0.00992488331796279,0.0339791936800016,0,0.962242037773899,0.274788446359521
RK268_Cancer,0.0327108497405039,0,0.385347088878796,0.466009282006143,0.0129136580713057,0.0616257685270751,0.0056570398013405,0.0357363129748353,0,0.784798692049328,0.693112198068236
RK245_Liver,0.0319472808067076,0.184360583315684,0.116321132368771,0.598802729472561,0.0213809579830796,0.0090954201380834,0.00838396972811072,0.0297079261870026,0,0.976982421044901,0.221250611120564
RK295_Liver,0.0455258610912405,0.0805776242005314,0.170050867536655,0.633574600643959,0.0438482646529058,0.0115126884919833,0.00723525961923864,0.00767483376348624,0,0.960573016917484,0.321468176098466
RK157_Liver,0.0632288440719876,0.176508000778895,0.0865578624528799,0.636260103450521,0.0223249307302962,0,0.0104846452067675,0.00463561330865291,0,0.969304252017637,0.257636678691707
RK023_Cancer,0.0464610218196989,0.215218518677747,0.487663606632469,0.232432951946083,0.00126430462011838,0.000678933476336343,0.0159838698602809,0.000296792967266414,0,0.938921270665121,0.397937899195498
RK105_Liver,0.0411643153725829,0.157202097559928,0.0894192407773628,0.67413911728022,0.0240080231632171,0,0.00993829744877694,0.00412890839791265,0,0.944719952957987,0.340282881334029
RK063_Liver,0.0619072924033423,0.103011893474382,0.118882799072412,0.662339210102954,0.0198482362270429,0,0.0205776766182139,0.0134328921016527,0,0.950876883845603,0.320967189520246
RK126_Cancer,0.0182456605558889,0.0468045973522438,0.336660769974483,0.530043280206765,0.00877130906972766,0,0.00198685852698527,0.0574875243139064,0,0.752714816473538,0.669360741461926
RK267_Cancer,0.0364022312689642,0.197960063121292,0.266357543860627,0.428105389809257,0.0280640909203213,0.00298101817777012,0.00809775823801955,0.0320319046037493,0,0.866410197529594,0.500140140514612
RK233_Cancer2,0.0378573364589768,0.169424821769909,0.173610638479788,0.548716092861955,0.00395156512345679,0.0276220837010009,0.00147633650000027,0.0373411251049133,0,0.929962412558346,0.370004933680198
