Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
RK261_Cancer2,0.684977681602223,0.158406655317664,0.091430226087954,0.0110218154217878,0.0119152160903515,0,0.0422484054800198,0,0.463973544154855,0.885676213656082
RK170_Cancer,0.748603678448377,0.0323981010509486,0.145742361611982,0.00110455120845948,0,0.0212601140635568,0.0508911936166761,0,0.61964180411935,0.896095150367099
RK137_Liver,0.23112967450468,0.548383734371619,0.0367334755453774,0.0649078174682118,0.0644204272355152,0.023692061607927,0.0307328092666694,0,0.984161434036689,0.509377697967239
RK091_Liver,0.311768510977133,0.500604158303501,0.0261799671320509,0.0205237064461572,0.0814417656537922,0,0.0594818914873656,0,0.980997028596717,0.409953756414789
RK060_Cancer,0.604398265115244,0.087791206383949,0.106214152965499,0.0135368365943612,0.00914059400165104,0.125499687179468,0.0534192577598284,0,0.855420435582072,0.765894436211978
RK074_Cancer,0.611328262117283,0.143324762443294,0.136432310512596,0.0207400208733058,0.00996620260609453,0,0.0782084414474263,0,0.661241513992295,0.784615539560816
RK080_Liver,0.337370126479277,0.504474821414043,0.0123549570245135,0.0455368388304522,0.0743785812535026,0,0.0258846749982111,0,0.983805253989628,0.411215517799309
RK079_Cancer,0.299665654745876,0.391341945961836,0.0967247762042681,0.0249855081516557,0.00807992488379765,0.0642652169747038,0.114936973077863,0,0.958354192885074,0.304036812305408
RK010_Liver,0.412608634274688,0.40221572436519,0.0291538032755155,0.0412153034814772,0.070402010953835,0,0.0444045236492935,0,0.918646954651821,0.431769671209217
RK026_Cancer,0.493576106166425,0.318763482570933,0.0605930145545918,0.0196148718601439,0.00156843106990034,0.0204091799266901,0.0854749138513157,0,0.682587252743228,0.755649658626397
RK205_Cancer,0.591611878200674,0.113416314535983,0.131914910273475,0.00729547186843734,0.0135502552166128,0.0857176738495134,0.0564934960553052,0,0.706107106842533,0.790862438013058
RK171_Liver,0.361462582716866,0.518093906397262,0,0.0127005399674341,0.0506870097906593,0,0.0570559611277783,0,0.98795529478031,0.431345320735917
RK093_Cancer,0.760665212341207,0,0.0860318457243608,0.032608787228511,0.0317309537447411,0.0570986877517563,0.0318645132094242,0,0.886357160135654,0.879736547678126
RK001_Liver,0.216138364291658,0.624581048090909,0.0233871181534608,0.0471796390739636,0.0387432814480824,0,0.0499705489419267,0,0.970072988777426,0.730960088472231
RK070_Cancer,0.348945224323331,0.527714487187393,0.0431739227055431,0.0226194265750035,0.0272527910147448,0.00279411330453278,0.027500034889452,0,0.985031302385744,0.463598775985022
RK224_Cancer,0.668699567179522,0.0382281077762901,0.0571057387559926,0.0194381134328801,0.011074290905723,0.177972424561233,0.0274817573883588,0,0.8482996067447,0.849167128266484
RK086_Cancer,0.482298667557759,0.21626600294035,0.0416501151685818,0,0.00411989109656234,0.148572851337615,0.107092471899132,0,0.952536631837754,0.462741175468307
RK053_Cancer,0.672608521253074,0.100743585267066,0.123694602743792,0.0180975985360395,0.00696884915091252,0,0.0778868430491153,0,0.763543349866111,0.777502072872925
RK316_Cancer,0.408918500972914,0,0.191761458289605,0.0360960022507286,0.015562764660933,0.291561458879405,0.0560998149464138,0,0.686134470875061,0.934938792227439
RK280_Cancer,0.524509395836074,0.288806400114099,0.07992873148086,0.00876643656592825,0,0.00199689877383626,0.0959921372292018,0,0.953515646664055,0.341139578841278
RK080_Cancer,0.590457764880803,0.236449567814214,0.0841751095074483,0.00136770920977386,0.0244860161146686,0.00369287401540568,0.059370958457686,0,0.671525687685974,0.741065762578671
RK115_Liver,0.233626880285062,0.647332030801313,0.0130369939904824,0.0131718767632375,0.0444880736554794,0,0.0483441445044261,0,0.971638163117141,0.78486171722266
RK103_Cancer,0.563766139909312,0.188564041564417,0.022889419836773,0.00936965153753241,0.0178392686091555,0.141912669720113,0.0556588088226975,0,0.884502309856591,0.580410476021666
RK153_Cancer,0.733179834745179,0.0137507358782585,0.0596821394949234,0.0322441233678844,0.0359004767779067,0.121723373778379,0.00351931595746897,0,0.844083292588522,0.877197431494995
RK034_Cancer,0.548726520034667,0.168149141449227,0.0425537609955293,0,0.0350180140006141,0.137400032285459,0.068152531234504,0,0.908466311608056,0.594206212889523
RK029_Liver,0.298167457480963,0.462616232648073,0.0423941882375607,0.0399168240997267,0.0877724996404305,0.0243016425087433,0.0448311553845027,0,0.977487185291089,0.339154540689758
RK260_Liver,0.551011722777209,0.196193452905052,0.049887705753404,0.00566178768415271,0.101060898031111,0.0461761276819005,0.0500083051671704,0,0.904605996251366,0.548964680717277
RK180_Cancer,0.561799371466913,0.067789729299748,0.064454975487004,0.0348086827190046,0.0149318729331219,0.140908771950867,0.115306596143341,0,0.674472218748498,0.857905913608039
RK236_Liver,0.558164118946665,0.164426609502974,0.0151960948770069,0.0661571445489864,0.120341252903158,0.0387926259415435,0.0369221532796667,0,0.954711277680489,0.562513493351771
RK307_Liver,0.357436054467991,0.397141725702123,0.035506760880711,0.0796787631144111,0.0920327936522798,0.0104378124973442,0.0277660896851402,0,0.953726855389267,0.32604267067731
RK223_Cancer,0.520558415389237,0.249004491702918,0.0559394550937373,0.0097958487768594,0.0274771183985817,0.0712204092778359,0.0660042613608299,0,0.821676826730506,0.584701469328934
RK199_Cancer,0.640859657734822,0.164697139296517,0.0902397499251473,0.00232001576476885,0.0115208423438769,0.0317618510982666,0.0586007438366017,0,0.935536627878267,0.571326930652891
RK100_Liver,0.282996077338897,0.48930040709609,0.0785325272648342,0.00318013447386949,0.084739948987547,0,0.0612509048387631,0,0.984466209533192,0.371326310082817
RK232_Liver,0.350729212921318,0.465748398073751,0.0210063958400251,0.0291834959690573,0.0663577052088278,0.0333679431796208,0.0336068488074003,0,0.983786814922299,0.324600168629381
RK210_Cancer,0.567829095536834,0.294394935542597,0.0216756587061391,0.0143228831804299,0.0325520961676627,0.0189267606464636,0.0502985702198734,0,0.947222095544882,0.348858418091814
RK190_Cancer,0.656017948509303,0.178395094687995,0.0355479856223999,0.00525842369798184,0,0,0.12478054748232,0,0.750516251724528,0.699351737289264
RK194_Liver,0.239313548367854,0.608211057805237,0.0195708419651601,0.0570488941668971,0.0339729310361444,0.00576408012557089,0.0361186465331359,0,0.982251898715602,0.663137502917306
RK143_Cancer,0.824783444716546,0.0840017348194252,0.0288944856920257,0.00435033135789712,0.0086927719619227,0,0.0492772314521833,0,0.803142637281461,0.777392529236116
RK036_Liver,0.338487384186303,0.425067760962939,0.0291226558095492,0.038692636696554,0.0963604537406822,0.0234103895248096,0.0488587190791634,0,0.983155503680259,0.247502405090674
RK166_Liver,0.298258281800723,0.469714586979081,0.0236657346850438,0.0367409500822514,0.0796491682399565,0.0588420233956402,0.0331292548173037,0,0.980538663382585,0.342413414046912
RK073_Cancer,0.290115892794552,0.491397468862203,0.0510876800381274,0.0810780510665823,0.0408429612969965,0.02739985994965,0.0180780859918884,0,0.972568958578462,0.415642917925245
RK024_Liver,0.368036656286687,0.506426210937964,0.00689564231851354,0.0515528397547819,0.0363321156257861,0,0.0307565350762671,0,0.982959220687682,0.420183835987597
RK338_Cancer2,0.701374173368515,0.1737507207237,0.02935798795763,0,0.00835123688860367,0,0.0871658810615507,0,0.749234515913564,0.70290400388032
RK025_Cancer,0.647448625896049,0.205592628019428,0.0513124262976611,0.00431437109926732,0.0128142037048118,0,0.0785177449827828,0,0.854616073234285,0.582489231839403
RK235_Cancer,0.663486149821087,0.169032413722724,0.0831967361916876,0.00514631478541732,0.0108790457205088,0,0.0682593397585752,0,0.615940508193635,0.796186344315094
RK070_Liver,0.294489592007554,0.598980046418727,0.0169650143799166,0.0159951299126135,0.0348351771924105,0,0.0387350400887776,0,0.990380459625359,0.622865293182897
RK039_Liver,0.334507699988612,0.508845576303198,0.0492022228820241,0.0234159163789664,0.0391943770446049,0.00149192712516161,0.0433422802774327,0,0.989074544678542,0.404251178235428
RK163_Liver,0.332178289927814,0.496360732262419,0.032615896542332,0.0346463722923754,0.0552134002397799,0.00826749299328874,0.0407178157419915,0,0.992095772715396,0.363101423746444
RK204_Liver,0.154490910904036,0.615716445883317,0.0522054106349593,0.0551521363086046,0.0291493199754219,0.0593143098348556,0.0339714664588056,0,0.979209150564378,0.684274924117164
RK018_Liver,0.38849220892544,0.481765556803491,0,0.0262086226171495,0.0646148299524176,0,0.0389187817015019,0,0.985487592189591,0.355706560877381
RK199_Liver,0.411424606087558,0.431022403278069,0.0329406785627082,0.0343286842555819,0.0599923830600991,0.0147434187405104,0.0155478260154735,0,0.987910635558828,0.239162973349231
RK192_Cancer,0.637629071262018,0.0866301776724872,0.102722709807272,0.0183530970474429,0.0186022504098207,0.0576207090570993,0.0784419847438604,0,0.791831918090564,0.789321786552193
RK272_Cancer,0.34619241620746,0.00216198060647836,0.104585199054456,0.0340271120641301,0.0131502972558067,0.383977339914534,0.115905654897134,0,0.423428808199915,0.964475442950853
RK156_Cancer,0.809103568805953,0.0647038790609389,0.094873880787297,0.00527213769056577,0.0128008451053215,0,0.0132456885499242,0,0.722946586547763,0.831505241084604
RK165_Cancer,0.542205450659816,0.241316272995091,0.0281269756065193,0.0463068896541756,0.011671743354869,0.0326546482546509,0.0977180194748784,0,0.830525928066188,0.578855175004424
RK052_Liver,0.358560030502681,0.477286356050539,0.028670157274902,0.0212503386687235,0.0700535742504544,0.0021385460712484,0.0420409971814523,0,0.979673983283702,0.365077405179035
RK142_Cancer,0.396271935944644,0.0255258750242216,0.0902032153262946,0.0617162807828419,0.0324985418479143,0.26116462813252,0.132619522941563,0,0.734153484832739,0.909686232922743
RK178_Liver,0.440094987367343,0.333901973390753,0.0396742243886322,0.035230062280721,0.092798003543914,0.026718782906624,0.0315819661220124,0,0.829261107891735,0.565714192262769
RK118_Cancer,0.723150659705862,0.129371785350989,0.0752592504700771,0.00322350950100177,0.000529106256293604,0,0.068465688715777,0,0.582000015506022,0.832099633957488
RK140_Liver,0.360700216907008,0.44752361880649,0.0350936779893574,0.0337982348831255,0.0622492358534586,0.0168906493986958,0.0437443661618654,0,0.990874121440242,0.25620278825243
RK213_Liver,0.44001550081849,0.200824874771682,0.0505870078615174,0.0318445945717537,0.0917788229579526,0.138799686466394,0.0461495125522102,0,0.993014177110182,0.447343344797913
RK126_Liver,0.182969679924308,0.672909704297513,0.0183043877689704,0.0291779960638764,0.0575189727180086,0,0.0391192592273235,0,0.961352966543028,0.867374557480314
RK184_Liver,0.383929970230096,0.446644824293205,0.0256619525267926,0.0559335782425998,0.0779211404362252,0,0.00990853427108155,0,0.960125874497947,0.372815566455121
RK188_Liver,0.333919627823716,0.449590761520925,0.0391525352383001,0.0320315646758329,0.0767629652955558,0.0363072445777946,0.0322353008678753,0,0.979015407712901,0.309372411788512
RK212_Liver,0.289014150544126,0.514773505797947,0,0.0823572642058695,0.0941332287033532,0,0.019721850748704,0,0.978340471140977,0.449612367264004
RK105_Cancer,0.630875062876409,0.210931255941117,0.0794571242567781,0.00125341828559471,0.00974490089453874,0.000546305938224053,0.0671919318073379,0,0.748579364114334,0.678669742948079
RK227_Liver,0.423857432590869,0.44176163047787,0.0245575957685999,0.0246176885968131,0.056779496052864,0.00201004127070408,0.0264161152422792,0,0.988854347047506,0.256710021669373
RK111_Cancer,0.665148785097676,0.12964636161205,0.0890128092617685,0,0,0,0.116192044028505,0,0.707378417325273,0.770615958434937
RK035_Liver,0.334680794152382,0.531164743425359,0.0370797548999943,0.0198222676122469,0.0370451165195263,0,0.0402073233904911,0,0.990336442425422,0.454792684009159
RK230_Liver,0.373608772795916,0.418753541629122,0.0424909154287781,0.0242320275073842,0.0672713267941985,0.0210765052331917,0.0525669106114099,0,0.974788759120796,0.275159397850183
RK188_Cancer,0.513219718394059,0.102875069889025,0.144637128179112,0,0.0509017330643792,0.052369328593952,0.135997021879473,0,0.758886489235198,0.785097111662374
RK113_Cancer,0.391527672963344,0.0390596267509741,0.0445248329091088,0.130423287732416,0.220222399088943,0.133169611284834,0.0410725692703805,0,0.887727091911382,0.863361060710876
RK050_Liver,0.405236900395185,0.458610823334839,0,0.0101711441828111,0.0700755276111124,0,0.0559056044760525,0,0.979327695761535,0.329217064640575
RK091_Cancer,0.516785622887926,0,0.291690194830408,0.0254364026086631,0,0.107090810585425,0.0589969690875778,0,0.455997758911462,0.952920186750436
RK145_Cancer,0.686112834593555,0.167244423816397,0.0768546752031694,0,0.0191120437022451,0.0142329077152425,0.0364431149693914,0,0.729293250095573,0.722488577408695
RK125_Cancer,0.673793923024286,0.201920680587139,0.0363188872044344,0.0015779677242931,0.013164982301256,0,0.0732235591585922,0,0.710239051096351,0.7152498915398
RK001_Cancer,0.703630274863166,0.183133339539889,0.0435802797302497,0,0.004234733536451,0,0.0654213723302447,0,0.881525350521751,0.583884795705218
RK054_Cancer,0.541159775584977,0.168008408815063,0.0518428620139793,0.00512587283782066,0.0205931782316786,0.136420907507876,0.0768489950086057,0,0.928391246883133,0.578362505468985
RK270_Liver,0.327970453403094,0.452535578526787,0.0231801547140482,0.0280237100296848,0.0904840315486856,0.0386054670013098,0.0392006047763906,0,0.990088067746498,0.268795184559264
RK077_Cancer,0.493109722519028,0.285803888994711,0.0700333222484329,0.0336203554484336,0.00058515210659551,0,0.116847558682799,0,0.814744599716278,0.581185655521627
RK095_Cancer,0.682450096683661,0.11069667658224,0.0750881874339428,0,0.0500664115183442,0.0106286697668027,0.0710699580150097,0,0.768054847224836,0.762228226593985
RK201_Cancer,0.588843874829745,0.155954232284936,0.035139437124387,0.018933366950422,0.0766283389312012,0.0790634794535499,0.0454372704257588,0,0.873869723390021,0.639392703209189
RK075_Liver,0.286400802071229,0.563930178186456,0.0137006020324711,0.036217080752852,0.0534434257279583,0.0139749941433581,0.0323329170856759,0,0.984303971544269,0.550226053733852
RK051_Liver,0.37630031396699,0.509487527172693,0.0210744497908791,0.00400295580046372,0.0459480981199947,0.0184511845393853,0.0247354706095938,0,0.990576342977582,0.402919609391467
RK043_Cancer,0.756189075637988,0.187837157422116,0,0.00724299676651348,0.0232751641637248,0,0.025455606009658,0,0.706771767717714,0.72369660634598
RK032_Liver,0.351748115808509,0.475015826615645,0.0458231121909026,0.0253774593282218,0.0479546890121436,0.008058574950239,0.0460222220943385,0,0.986608826905482,0.334600838322293
RK028_Liver,0.46714779867043,0.396293459204644,0.0347662209730293,0.00812612190475602,0.0391154407500287,0.0220095802780625,0.032541378219049,0,0.981566371609237,0.218492807849847
RK138_Liver,0.534591669000865,0.283858104270771,0.026917164858943,0.0183514364379685,0.0957559584334581,0,0.0405256669979949,0,0.850791195501901,0.530531231895783
RK181_Cancer,0.534919641562268,0.31609260276375,0.0852005044726403,0,0.000413998201369376,0,0.0633732529999723,0,0.88127643427375,0.474137921241633
RK103_Liver,0.323526667750624,0.43880172388467,0.0273329442488043,0.0327580807734169,0.0842789199757518,0.0399204420011069,0.0533812213656265,0,0.981736453294893,0.277319824898159
RK185_Liver,0.366720370125031,0.498670966399327,0.0291821895373698,0.0188373457149244,0.0319103220310448,0,0.0546788061923029,0,0.988884471731469,0.382064416308147
