Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
TCGA-DD-A73D-01,0.583639588837879,0.0929621203703741,0.00485404118633782,0.177496531809974,0.00474286795732842,0.0735383345387115,0.0256754432671837,0.0370910720322111,0,0.737022467951472,0.677285539445482
TCGA-BW-A5NP-01,0.528273787126151,0.103726019138254,0.028333072870754,0.141239036826449,0.020202786970781,0.0734697356362286,0.0353775413798878,0.0693780200514951,0,0.764783938844631,0.648534429246792
TCGA-DD-A4NN-01,0.646225483181969,0,0.013363217545978,0.163101041739287,0.0130106073748057,0.0833138599653302,0.0337041686194406,0.0472816215731889,0,0.63623720654975,0.77485241387001
TCGA-ZP-A9CZ-01,0.646127241737874,0,0.0103635534171938,0.215263367126646,0.0151448306350391,0.0511730757892575,0.0284290217740555,0.0334989095199343,0,0.84603183684489,0.54979189731797
TCGA-CC-A8HS-01,0.574388593256638,0.0704349888875952,0.0066072239067793,0.099594834729282,0.037943722608037,0.115960422135582,0.0345726372593944,0.0604975772166915,0,0.529626155917551,0.859558676762141
TCGA-G3-A6UC-01,0.768546562728271,0.00631737580804868,0.00965322329329012,0.0945406752772616,0.0117571632516042,0.0809932823816861,0.0101399896423238,0.0180517276175149,0,0.825139007734317,0.570051849347656
TCGA-CC-A7IH-01,0.749770241443844,0.00374506830741538,0.0260819066314099,0.123239346187622,0.00937468479574752,0.0353924699404805,0.0297362504823426,0.0226600322111382,0,0.778829202644168,0.629707270108859
TCGA-BC-A69I-01,0.809231507426267,0.0200252934631659,0.037759088746848,0.113440101922911,0.00890412968305646,0.00517908806605162,0.000884085864683489,0.00457670482701652,0,0.8678176967693,0.502988598216396
TCGA-K7-A6G5-01,0.792942170316814,0.0106180071478975,0.0308283010857869,0.113930603082634,0.0091127381708802,0.000994163451671206,0.0307058737333648,0.0108681430109511,0,0.877983667672762,0.488825550193702
TCGA-BC-A10U-01,0.667489289424234,0.00386999258950554,0.0580789585035387,0.202052647271705,0.00728755492364488,0,0.0247717615238818,0.0364497957634897,0,0.85752062302737,0.530286384679909
TCGA-DD-A4NG-01,0.770420780515875,0,0.0566997959971231,0.0794837124574819,0.0152962426903667,0.0534462711784951,0.0225704225191479,0.00208277464151036,0,0.819933478189095,0.577116150294734
TCGA-BD-A2L6-11,0.768849377716596,0.0526945780261152,0.0510802752634518,0.0192810123050163,0.0157593394770036,0.0911603174343327,0.00117509977748468,0,0,0.903416820813861,0.450523384943881
TCGA-UB-A7MC-01,0.538613934342914,0.156632506217181,0.0152903573986738,0.0809022702402895,0.0267832263298785,0.128447279635544,0.0216248558464677,0.0317055699890519,0,0.623438133213103,0.789336379826805
TCGA-UB-AA0U-01,0.732515235717623,0.00849607729697776,0.0434733988142521,0.11021086227524,0.00888024561917609,0.0504354780542753,0.0123829738419145,0.0336057283805415,0,0.88862169464254,0.481843142147279
TCGA-DD-A4NB-01,0.768603414404222,0,0.0262408466423059,0.126123944465005,0.0019788438449939,0.0727509347443749,0.00226805434741678,0.00203396155168256,0,0.738024601330801,0.678073534240563
TCGA-ED-A8O6-01,0.619509945639656,0.0423615874270508,0.0314756211802692,0.153002898190927,0.0073632212467869,0.0408304433295808,0.0498318654805093,0.05562441750522,0,0.675199657957122,0.739647928846784
TCGA-DD-AACQ-01,0.437922156975553,0.286943532383829,0.0460393882660544,0.124802880874542,0.0203131380518006,0.0125827783385217,0.0283711464229246,0.0430249786867751,0,0.923595258884789,0.386576643856716
TCGA-G3-AAV6-01,0.507373324207254,0.140189513014309,0.0271798199076184,0.0369409574461791,0.00823782508762893,0.117241082869782,0.0799083340632255,0.0829291434040023,0,0.677682183687714,0.736227014526943
TCGA-DD-A3A4-01,0.597470223229776,0.1266585574759,0.0519065742579534,0.10381389501814,0.00340347640332421,0.0673735551241178,0,0.0493737184907897,0,0.765052253641315,0.645647049473656
TCGA-DD-A1EK-01,0.761053293998265,0.0203593037003538,0.0289535244321369,0.079038760372021,0,0.0841470678659334,0,0.0264480496312903,0,0.879636934388007,0.491247128733614
TCGA-DD-A114-11,0.826637049323816,0.0214403539594921,0.0162799727632947,0.0471158815293851,0.00827160799665208,0.0741224541748765,0.00613268025248335,0,0,0.922712824214645,0.405218601727505
TCGA-FV-A3R2-01,0.743895269207485,0.0408838333431876,0.0503921998883098,0.0618258523594447,0.00817758174165458,0.0536707463410958,0.0179418248890421,0.0232126922297804,0,0.880218917337829,0.491996035803105
TCGA-DD-A39Z-11,0.900162593387175,0.00759884139005722,0.0291638062656937,0.0629518919772385,0.00012286697983585,0,0,0,0,0.868479190836818,0.50039340981888
TCGA-BC-A10Z-01,0.706224332836206,0.00252606131753292,0.0171445450050748,0.0668560036743044,0,0.155380289282397,0.0176151252598435,0.0342536426246414,0,0.729862932803099,0.68508125127986
TCGA-WJ-A86L-01,0.65798767419763,0.0564872996758716,0.0186806822397284,0.170048310546505,0.00814557786413514,0.0256378624894593,0.01769122179315,0.0453213711935202,0,0.850733659569952,0.536983759072356
TCGA-G3-A25Y-01,0.669690041108706,0,0.028737015935899,0.106148015948635,0.00163641124098416,0.125604060389619,0.0236080310494401,0.0445764243267178,0,0.685352720796579,0.729356439853133
TCGA-ED-A82E-01,0.454511403397384,0,0.0108978329568411,0.115494992843399,0.108640306609567,0.227248969933287,0.0213398280917258,0.0618666661677961,0,0.201353382270557,1.03235517249994
TCGA-DD-AACU-01,0.583273004112213,0.0800258131494541,0.0473595411354389,0.1679680137756,0.0106573877505812,0.058264348844674,0.0225641811291358,0.0298877101029028,0,0.883950578191611,0.493392978222536
TCGA-DD-A4NJ-01,0.66608798233645,0.0145114116480738,0.0213698177167419,0.146999932244157,0.00162179026428098,0.0895355271953011,0.0165448808599227,0.0433286577350717,0,0.846903742418837,0.549507057237736
TCGA-2Y-A9H1-01,0.681456195889575,0.077858752083014,0.0228400742681341,0.188262934531855,0.0168120484092484,0,0,0.0127699948181741,0,0.850238999854547,0.531541657672335
TCGA-BC-A10X-11,0.879515981309645,0,0.0245328479815001,0.0495378023392347,0,0.0464133683696202,0,0,0,0.898022474712603,0.446961633646705
TCGA-FV-A496-01,0.721512590928535,0.0807041020407791,0.000669603685527044,0.156546122937547,0.000367483801199801,0,0.00434667312029868,0.035853423486114,0,0.861232510018501,0.514317711306042
TCGA-DD-A4ND-01,0.713155793616113,0.0636035368469451,0.0436354640650569,0.029920417783709,0.00699592210944892,0.0895571983975995,0,0.0531316671811275,0,0.750035773918686,0.66325603173773
TCGA-DD-A11D-11,0.857556465667922,0.0137746323080607,0.0298053889980555,0.0337923940479672,0.00491737665995378,0.0601537423180413,0,0,0,0.904246214352769,0.4370534736168
TCGA-DD-A1EF-01,0.521400247585136,0.166833242422986,0.00973322258355175,0.109666225480516,0.0292631002664207,0.0969253975931124,0.0251611108183852,0.0410174532498914,0,0.61171651272016,0.803337478763296
TCGA-DD-A118-11,0.849913651395553,0.0390909180363048,0.020397593166492,0.0283867161007558,0.000121073685093277,0.0620900476158007,0,0,0,0.912465694094388,0.420874631390108
TCGA-DD-AAEH-01,0.717226712447181,0.0170794164654243,0,0.162361451621142,0.0199755301743626,0.0534322027614572,0.0257607578590855,0.00416392867134699,0,0.858952145341382,0.524250636883922
TCGA-2Y-A9H2-01,0.654197825843507,0,0.00844568446726095,0.054863309675555,0.00840457518157851,0.200123394286974,0.0239787549654383,0.0499864555796863,0,0.644401328952992,0.765510562523855
TCGA-2Y-A9GW-01,0.599282461705806,0.121914327271701,0.0516194304970993,0.126685651464177,0.0117142815902115,0.0367703410934148,0.0315197108422453,0.0204937955353459,0,0.882505104133504,0.4880170701076
TCGA-ZS-A9CE-01,0.761193191998458,0,0,0.159570282482542,0.00712032513460342,0.0215924095236339,0.0258445260530869,0.0246792648076756,0,0.786609032743405,0.620099476162355
TCGA-DD-A4NQ-01,0.507116061471777,0.248746919976423,0.0789921629251013,0.0590853763650008,0.00899170168453006,0.0541669706781488,0.0168838353925091,0.0260169715065097,0,0.919543003588883,0.404865847986215
TCGA-5C-AAPD-01,0.552486388451496,0,0.00342654927962294,0.26314563297931,0.0215494895147432,0.0473315954250539,0.0587331539649072,0.0533271903848662,0,0.578195060664972,0.823054693985871
TCGA-DD-AAVW-01,0.678616202850768,0.0243500609498882,0.0489520563753913,0.0675628598851811,0.0162510834018292,0.110004839337821,0.0112105714664755,0.0430523257326455,0,0.812742124311973,0.594544220502069
TCGA-EP-A2KC-01,0.675010822288195,0.18149138408853,0.0453584540886854,0.0685067911094537,0.0089803485625188,0,0.0111108196479243,0.00954138021469272,0,0.85925525254688,0.515247300127182
TCGA-MI-A75E-01,0.713228718085755,0.110297561077712,0.0423662419961106,0.114061879052991,0.0123251896364928,0,0.000394875299340373,0.00732553485159841,0,0.890768670321114,0.464274493579596
TCGA-DD-A116-01,0.718489170673449,0,0.0577680038973732,0.11417928252218,0.00966000548441834,0.0462915441868802,0.0292445320380679,0.0243674611976313,0,0.779140134000513,0.630174165295834
TCGA-GJ-A9DB-01,0.695428396561298,0,0.0397342131731776,0.145311466216363,0.00530300575192938,0.0791686922692537,0.0148382438410156,0.0202159821869626,0,0.840096537508292,0.555362049610515
TCGA-CC-A7IL-01,0.724521924225132,0,0,0.212751219874878,0.000896897876032086,0,0.0237106137429965,0.0381193442809615,0,0.809602768560955,0.590780716681048
