Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
GSM363080,0.0520688337714676,0.68669939802899,0.0199734110114624,0.117857797461317,0.123400559726763,0,-0.00320849448232601,1.51354280808541
GSM363081,0,0.831148381691445,0.0621955016817639,0.0394468554866822,0.0672092611401088,0,0.455115235205204,1.26785784403114
GSM363082,0,0.938079013516485,0.0122842222748864,0.0215769375165934,0.0280598266920349,0,0.924162154665493,0.716826231675125
GSM363083,0,0.708706180207904,0.145895929085898,0.0587207188082359,0.0866771718979615,0,0.0428784082290271,1.49935393743124
GSM363084,0,0.879031083880745,0.0326940987494904,0.0653058017088296,0.0229690156609348,0,0.849253241136283,0.787288665415346
GSM363085,0,0.879536870140563,0.035865686310649,0.039664254938587,0.0449331886102006,0,0.824174178303474,0.833553699084521
GSM363086,0,0.928755972032736,0.0142857847525058,0.0159691113347005,0.0409891318800579,0,0.877109285864326,0.799730346064452
GSM363087,0,0.829108109279366,0.0526915015453379,0.0489973637600185,0.069203025415278,0,0.920013729348709,0.586761130701132
GSM363088,0.0676754576427967,0.122929683241093,0.610816239171626,0.129096923728162,0.0694816962163223,0,0.293177398707981,0.974854636956078
GSM363089,0.00529300723223271,0.908941003348736,0.0356033120649384,0.0321030613370805,0.0180596160170129,0,0.948028266974966,0.621272033864615
GSM363090,0,0.942860272798632,0.0111703662066125,0.0432592031763657,0.00271015781839025,0,0.927331738009349,0.714640557980164
GSM363091,0.00286756551823434,0.907395829789316,0.0334380609065985,0.0376803053184365,0.0186182384674145,0,0.933361475407871,0.653264292855864
GSM363092,0.0110221082092573,0.862372270270832,0.0414666041795163,0.0627655045300959,0.0223735128102986,0,0.888636207225802,0.691266916845161
GSM363093,0,0.94848846436064,0.00913172551113688,0.0423798101282236,0,0,0.919902122929124,0.738007727892406
GSM363094,0,0.950931794486561,0.00132789254531945,0.0477403129681201,0,0,0.936600106982775,0.705929831797949
GSM363095,0.0290546146570878,0.832148420601854,0.0644527987370972,0.0529159700733244,0.0214281959306362,0,0.918406629735085,0.589961498463028
GSM363096,0.0109906306957677,0.904807754916508,0.0254782463973496,0.0398597482878582,0.0188636197025162,0,0.929334095642222,0.658857460393168
GSM363097,0.00503220619870545,0.927235340183127,0.020001567526711,0.0378845908643687,0.00984629522708827,0,0.942575220512595,0.659328262637385
GSM363098,0.00198282039650509,0.945590914580904,0.00892146159968734,0.0268833360995361,0.0166214673233671,0,0.868404753245699,0.836122357546861
GSM363099,0.0316735727009998,0.722219090410898,0.0547186870445523,0.0447207605997557,0.146667889243794,0,0.0403359516294454,1.52338324717886
GSM363100,0,0.728671980340099,0.0603737954741957,0.020733754087757,0.190220470097949,0,0.387751872348038,1.23412993888164
GSM363101,0,0.906809035623407,0.0390157670890343,0.0431080286616653,0.0110671686258938,0,0.914658160398508,0.692855372547067
GSM363102,0,0.939880389785886,0.0158360076955734,0.0284307960826959,0.0158528064358448,0,0.842145577681124,0.875561525896765
GSM363103,0.0629050441425739,0.828830535287156,0.0307516475786962,0.0620953424667083,0.0154174305248656,0,0.946682532210135,0.516853403189433
GSM363104,0,0.945215593630298,0.0157546371796224,0.0279540500962301,0.0110757190938497,0,0.922752194793595,0.728192044218551
GSM363105,0,0.85735152950029,0.0562176084201226,0.0264747706322811,0.0599560914473066,0,0.598546600305352,1.1331295639376
GSM363106,0,0.930791726834042,0.016117026017962,0.0199545360251711,0.033136711122825,0,0.918589313045197,0.718980794727971
GSM363107,0,0.915987174438893,0.020406413458158,0.0505399308704995,0.0130664812324494,0,0.953764290077916,0.617541977708981
GSM363108,0,0.91290917299306,0.0285593921077943,0.0288278683104738,0.0297035665886719,0,0.950180348221696,0.62293008848107
GSM363109,0,0.828490089620748,0.0371540184935293,0.0286077681519183,0.105748123733804,0,0.019332928008746,1.67074518862569
GSM363110,0.0128229550716662,0.93773424302704,0.0126851085208178,0.0367576933804756,0,0,0.834895982152708,0.884146985931144
GSM363111,0,0.960546556356231,0.00932410931563372,0.0212028380978517,0.00892649623028396,0,0.893515761791229,0.808205751137083
GSM363112,0,0.949867055633526,0.0136482398891761,0.0279290674200399,0.00855563705725839,0,0.923985389842221,0.731899007638153
GSM363113,0,0.912794992908925,0.0311829721369882,0.0407129681015953,0.0153090668524919,0,0.925855176380397,0.677134305502413
GSM363114,0.00756479767436194,0.947919203537486,0,0.044515998788152,0,0,0.930831002713585,0.714134769376937
GSM363115,0.00859323511450469,0.897872465428197,0.0297695353047461,0.0436885090229567,0.0200762551295956,0,0.944164482290927,0.615344123519652
GSM363116,0.00157856898825515,0.934053268123378,0.0223306035737607,0.029074608749762,0.0129629505648446,0,0.92679185392952,0.704110689934413
GSM363117,0.0039894286604921,0.892543620205398,0.028146129963181,0.0485716257957297,0.0267491953751987,0,0.909686501221495,0.686060506449378
GSM363118,0,0.915757985054713,0.0318423597104136,0.031073684872205,0.0213259703626681,0,0.946562757686807,0.634724270819664
GSM363119,0.00205187396246897,0.92217282667394,0.0231850001140822,0.0307307554296169,0.021859543819892,0,0.938213331827451,0.663114934682422
GSM363120,0,0.928854140849612,0.0261825359400087,0.0270366912738475,0.0179266319365314,0,0.952785997628678,0.638489400069529
GSM363121,0.0251711092912311,0.807570639151889,0.0425237208941583,0.0392364657471764,0.0854980649155455,0,0.247342621325504,1.44628409906335
GSM363122,0,0.91424448125388,0.0240320211272059,0.0325875921600373,0.0291359054588768,0,0.873795313361037,0.786000502216248
GSM363123,0,0.951729729624764,0.0121562620270645,0.01702717145231,0.0190868368958615,0,0.877638176755829,0.827299139507293
