Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
GSM363128,0.219605147998881,0.731730961901166,0,0,0.00159843881923808,0.0118696844913168,0.0351957667893975,0,0.850391710888498,0.887496784663203
GSM363129,0.207301255151016,0.505602566976599,0.152512863723052,0,0,0.100689353211636,0.0338939609376957,0,0.784901479651065,0.695201738838351
GSM363130,0.261520874686857,0.690389069257035,0,0,0,0.00987782226162388,0.0382122337944835,0,0.871859835892993,0.781778246390458
GSM363131,0.146100464870979,0.785909441057811,0,0,0.0464948063252425,0,0.0214952877459683,0,0.886703482947864,0.914361205879548
GSM363132,0.0963140117016774,0.842099114831859,0,0.000156203649781901,0.0460943075294648,0,0.015336362287217,0,0.963505386637287,0.869890696896481
GSM363133,0.11770922230246,0.800407959944456,0.0246255310906943,0.0024503988919862,0.0471859827144911,0,0.00762090505591173,0,0.98106712648411,0.749802464410619
GSM363134,0.055729762159807,0.908076945633546,0,0.00159479447045425,0.0210681906458283,0,0.0135303070903639,0,0.964184461961945,0.999097144067622
GSM363135,0.10060843246309,0.814424138489011,0,0,0.0681596187332362,0,0.0168078103146625,0,0.945545637263609,0.852780728646065
GSM363136,0.0889001443272985,0.850812826160759,0,0,0.0427472818491012,0,0.0175397476628409,0,0.930188291082182,0.952308464021417
GSM363137,0.211133284406562,0.66549744507718,0,0,0.10310719754717,0,0.0202620729690884,0,0.80637467892812,0.858678414780728
GSM363138,0.0839197601726265,0.862356484620362,0,0,0.0399587167551237,0,0.0137650384518875,0,0.95213664850611,0.932361839541099
GSM363139,0.209198016502227,0.664713246298603,0,0,0.115331899037536,0,0.010756838161634,0,0.885873201263575,0.71349466082877
GSM363140,0.103259755923958,0.834237996398269,0,0,0.0438083477394415,0,0.0186938999383317,0,0.890094951932312,0.995120424406343
GSM363141,0.0854665213410775,0.864275060016325,0,3.40919679289411e-05,0.0319761936766874,0,0.0182481329979814,0,0.915285169240753,1.0056703840227
GSM363142,0.281259093444064,0.610575379425794,0,0,0.0192676719910877,0.0406818204030815,0.0482160347359733,0,0.890533757441381,0.623466967877274
GSM363143,0.303353335237887,0.491142268458207,0,0.000901657720172846,0.0883157108361587,0.0798478129646992,0.0364392147828756,0,0.838412221833402,0.595257182615541
