Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
TCGA-FV-A3I1-11,0.766669440758658,0.0121199994010471,0,0.0108382100139306,0.0564925599743706,0.0862389279221858,0.0676408619298077,0,0,0.898649557382677,0.46205771499602
TCGA-DD-A11C-01,0.593293658820445,0,0.123022782084878,0.0306792372172983,0.0125397239239448,0.0932650952738913,0.109372029812534,0.0378274728670086,0,0.780837448937626,0.639708503449565
TCGA-BC-A10Q-01,0.011542988191359,0.00244573935000662,0.270148542643021,0.26842293213227,0.179086316907548,0.0552508046933979,0.0200297749720287,0.193072901110369,0,0.378499434956493,0.926195717476811
TCGA-4R-AA8I-01,0.605093191828805,0.0738923900523631,0.0911170834539467,0.0340471667742714,0.0610740694677055,0.0506850710717804,0.0294021332268437,0.0546888941242839,0,0.86060252934961,0.531654500772366
TCGA-FV-A4ZQ-01,0.248758598152467,0.177955856298992,0.0776020798987194,0.0450392865574185,0.0261306592414144,0.138315317222734,0.114150186159508,0.172048016468747,0,0.702454338968969,0.716466148024776
TCGA-BC-4073-01,0.230206289059609,0.0189843843412938,0.14281140794319,0.191217575785874,0.117285462962595,0.0644635932250884,0.0750701061820883,0.159961180500261,0,0.639779543285073,0.793459411773929
TCGA-DD-AADQ-01,0.455449629796253,0.0506407029685389,0.170570671141504,0.0842520498259985,0.0684803883791677,0,0.034201214252763,0.136405343635774,0,0.649358005850681,0.764805776327268
TCGA-DD-A1EA-01,0.517247216317552,0.0515607948559636,0.154975759373329,0.0367417799364379,0.111568744246432,0.000387238105452225,0.0992251236971019,0.028293343467731,0,0.564572311788088,0.832749613948762
TCGA-WQ-AB4B-01,0.460031997256472,0.0529036447280298,0.240915264239787,0.0967529655559743,0.0581434423371043,0,0,0.0912526858826324,0,0.835857330594821,0.593898563667525
TCGA-RC-A7SH-01,0.259460027110129,0.0690537760379794,0.217226772657668,0.085464282236931,0.157398995450682,0.0479343451370992,0,0.163461801369512,0,0.350930776720242,0.944022408791793
TCGA-BC-A10T-01,0.607550566672434,0,0.149830405264375,0.0253486220670168,0.0597587740814799,0.0661003475542256,0.0709291860636872,0.0204820982967821,0,0.767068475669232,0.653250808860613
TCGA-DD-A11A-11,0.663794875588487,0.0159614408621322,0.0534215615538517,0.045572019321339,0.0805162828780111,0.0416406016305707,0.0615228337889614,0.0375703843766464,0,0.810806592049577,0.59849592374006
TCGA-DD-A39W-01,0.469597260761367,0.118076249675856,0.167190727379389,0.00358892228097207,0.133738494873598,0.00413742518615002,0.0349711217470247,0.0686997980956429,0,0.491127743636664,0.891034820536592
TCGA-RC-A6M5-01,0.450466542010281,0.0774476978019643,0.15255831725603,0.0828163540913424,0.13420440340364,0.0218983737552659,0,0.0806083116814764,0,0.628659082294641,0.781199905864426
TCGA-UB-A7MD-01,0.465483882373914,0.099045255082983,0.110343321617807,0.121136329576775,0.0529453558636677,0.0717575006225993,0.0288495558428447,0.0504387990194086,0,0.876433489201109,0.519942734960797
TCGA-2Y-A9H6-01,0.576327456617026,0.0382261201795437,0.105837661220243,0.0917565959668446,0.0699006866031344,0.0423407653461611,0.0255423563356239,0.0500683577314232,0,0.796088987755529,0.619059982979975
TCGA-5C-A9VG-01,0.29694468887586,0.0574112824090307,0.152923223960755,0.0549000851705954,0.134652039796885,0.0172794892222402,0.0185741248137989,0.267315065750836,0,0.525599689818689,0.852268506138614
TCGA-CC-5264-01,0.330185482486692,0.0301346791763418,0.225915961763722,0.0309458268088384,0.131010434154302,0.0786790123299375,0.0274069712031072,0.14572163207706,0,0.655547154851508,0.783502302438072
