Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
TCGA-ED-A66Y-01,0.149849336308926,0.0321367256120096,0.441518681980017,0.132484466488396,0.101594630263629,0.0417828707310736,0.0894464167433105,0.0111868718726389,0,0.61646747522117,0.788442179423922
TCGA-LG-A6GG-01,0.0834672221304826,0,0.638165339242512,0.0491946369787485,0.146801910839726,0.0270641589230016,0.0504093218207254,0.00489741006480375,0,0.813952495349069,0.58408303843656
TCGA-DD-AAE4-01,0.0884574504929235,0.0381380695321969,0.784594079163561,0.0244005279951043,0.0279514922821839,0.0057172272941844,0.0273840316648661,0.00335712157497973,0,0.859571097076345,0.53297732844116
TCGA-HP-A5MZ-01,0.0881801572520663,0.0057593274992727,0.628551799319052,0.0651250348491025,0.0860706334541945,0.00753378806385113,0.116590139692345,0.00218911987011585,0,0.828328188134477,0.564125687141737
TCGA-G3-A5SI-01,0.124352997931325,0.0101287161198532,0.638786700776359,0.0749993899029145,0.0858616667119142,0.0306384009571995,0.0340741875980164,0.00115794000241831,0,0.824239358377166,0.569632286234949
TCGA-DD-A1EI-01,0.113982059710336,0.0371071352703519,0.568681958479081,0.0935874112311963,0.0916859507563433,0.0434035324935377,0.0497938513437357,0.00175810071541729,0,0.858918591015315,0.532306254377599
TCGA-G3-AAV1-01,0.13687272463318,0.0214060655909793,0.535261675159022,0.0853298349068672,0.0879458466908554,0.029069312311268,0.103657757459648,0.000456783248179991,0,0.744946809694802,0.670725710784636
TCGA-DD-A113-01,0.143688618441577,0.0505531095495479,0.503013967179229,0.110013879461076,0.0536786052663504,0.0423972041755619,0.0965231829233076,0.000131433003350116,0,0.714393811778894,0.703670993838509
TCGA-BC-A10Y-11,0.134592298577073,0.0203295644529998,0.656822475239195,0.0383165769264973,0.0843648306908808,0.0150253523157578,0.0482245373455407,0.00232436445205629,0,0.827033190662365,0.565658934798162
TCGA-DD-AACB-01,0.109345339271191,0.0592591658538769,0.395939815330189,0.16894683055552,0.0401063411937535,0.0502835095803267,0.175284226166378,0.000834772048765508,0,0.732584055552852,0.70887073041816
