Mixture,LVECt,Other,LSEC,Hepatocytes,LVEC,Carcinoma,P-value,Correlation,RMSE
RK197_Liver,0.00866000977695913,0.207038876726047,0.0229973182838874,0.318552955646686,0.131637074351693,0.311113765214727,0,0.946714422012806,0.368076605358182
RK071_Liver,0.0168795383329371,0.232191621959991,0.0543074409551744,0.20233531455146,0.167627392713579,0.326658691486858,0,0.908277527290758,0.582690660309507
RK262_Cancer,0.108304858989066,0.539691558877916,0.0094308583639675,0.0230808404006956,0,0.319491883368355,0,0.799152924049386,0.875277445028697
RK157_Cancer,0.0275951614836629,0.368815885186273,0.0177042162590188,0.117113079885565,0.0746161157039323,0.394155541481547,0,0.829599215477283,0.760011495871753
RK243_Cancer,0.00705212700653605,0.549355022713489,0.0489207883282931,0.116400318381704,0.0893813492605444,0.188890394309433,0,0.745846671233898,0.786454053278866
RK104_Cancer,0.0121558945834205,0.37916620621845,0.0381527601430659,0.198347959894392,0.0953893656728245,0.276787813487847,0,0.902655355618896,0.589619764155324
RK241_Liver,0.0617630809134387,0.269840611577744,0.0398059898387854,0.169623849997927,0.187277257639999,0.271689210032106,0,0.939115612083738,0.617054595940378
RK142_Liver,0.0205271927759315,0.296188635477211,0.0227696019744382,0.265219499598922,0.127624844875983,0.267670225297513,0,0.89417866548661,0.509875547008437
RK048_Liver,0,0.193880973844533,0.0916679891361705,0.351161572284712,0.0829730723800872,0.280316392354498,0,0.931736079924325,0.376836855635088
RK069_Cancer,0.0768098694297582,0.327712508799896,0.00165902003125842,0.0034801298457379,0.0679478376136855,0.522390634279664,0,0.436151654459009,0.957054290909035
RK101_Liver,0.0027542478143921,0.213325256905597,0.0913854626620654,0.327256115423838,0.0864524432253703,0.278826473968737,0,0.920617182931817,0.412920527105789
RK254_Cancer,0,0.353457015672018,0.0125444181192702,0.0614988569965572,0.096964831491041,0.475534877721114,0,0.697241830493166,0.874696718376235
