NAME	Central_venous_LSECs	Cholangiocytes	Other	Hepatocyte	Portal_endothelial_Cells	Periportal_LSECs	Hepatic_Stellate_Cells	Erythroid_Cells
TMEM50A	169.725252281838	1	104.212216800176	1	181.348800100788	123.192317773975	136.04847067145	1
TMEM50B	124.594850488084	1	1	1	1	1	1	1
TMEM56	1	1	1	109.277184861763	1	1	1	99.4123671081395
TMEM88	157.277508344541	1	1	1	274.625147541544	1	1	1
TMEM97	1	1	1	94.6582948547432	1	1	1	1
TMEM9B	1	1	1	1	1	1	1	33.7129327632097
TMOD1	1	1	1	1	1	1	1	55.1375001319639
TMOD3	1	1	1	1	117.115447364894	1	1	1
TNFAIP3	1	1	89.1542704051231	1	1	1	1	1
TNFAIP8	1	1	72.3683613693649	1	1	1	1	1
TNFRSF12A	1	215.830493249635	1	1	1	1	1	1
TNFRSF1A	164.45843297572	1	1	57.639742578823	130.695671186992	100.99537008089	199.972359332256	1
TNFSF10	246.831540322045	1	1	1	107.541364211164	173.013315658999	1	1
TNRC6B	162.70200594566	1	121.172226392116	1	1	1	1	87.135172115751
TNS1	1	1	1	1	85.8046179829784	1	143.100181052534	73.8038944134925
TNS2	117.164938173609	1	1	1	1	1	1	1
TOB1	1	179.096892803506	1	84.1708783979178	1	1	1	1
TOMM20	94.0508906537348	1	97.9475916566263	57.4860097638017	129.417133752453	94.8424835242361	1	1
TOMM22	1	1	79.6770478070227	1	1	1	1	1
TOMM5	1	1	1	58.6058941310318	78.7081033175097	1	1	1
TOP1	1	1	1	50.5850530042512	1	1	1	212.15713405887
TOP2A	1	1	1	1	1	1	1	133.909389965553
TOR1AIP2	1	1	1	97.1506706414632	1	1	1	1
TP53I11	107.660326278301	1	1	1	1	1	1	1
TP53INP1	1	1	1	82.0889803961661	1	1	1	1
TPI1	363.997848109561	547.456524953245	302.055762742969	242.049854575509	269.062915485625	217.581781053397	313.310463613839	1
TPM1	1	427.424972344048	1	53.2192121051558	1	1	2079.1955653904	1
TPM2	1	1	1	1	1	1	2825.44228559047	1
TPM3	209.701714282388	1	213.428938599204	1	194.674629491225	181.363735056351	1	1
TPM4	243.434978998504	1	1	1	166.485384598701	238.788902565269	762.678716730063	1
TPP1	139.30309808875	1	113.027541300359	1	1	1	1	1
TPRKB	1	1	1	1	172.320734688453	172.249528911062	1	1
TPST2	125.139580641983	1	1	1	89.4238922509081	1	1	1
TRA2A	1	1	77.7904705690774	1	1	1	1	1
TRAC	1	1	235.657280300845	1	1	1	1	1
TRAF3IP3	1	1	121.020269647857	1	1	1	1	1
TRAK2	1	1	1	1	1	1	1	77.1966051462207
TRAM1	190.174123765329	1	115.386118731647	84.4170915770053	101.906260787884	115.817833888899	1	1
TRAPPC1	138.009248077957	1	165.743854003109	48.9461267040672	1	103.451316197068	123.342431069363	1
TRBC1	1	1	217.32587441302	1	1	1	1	1
TRBC2	1	1	255.858469782186	1	1	1	1	1
TRIB2	121.008598234381	1	1	1	1	1	1	1
TRIM10	1	1	1	1	1	1	1	44.6801445106618
TRIM56	1	1	1	1	105.855794158596	1	1	1
TRIM58	1	1	1	1	1	1	1	227.473322799094
TRIOBP	137.418336069745	1	1	1	154.839078542503	86.3830904483154	1	1
TSC22D1	141.960911468428	1	1	1	1	1	1	1
TSC22D3	174.410550616639	1	677.500749527523	1	296.684798634082	334.391916339456	169.400961453099	175.489564322543
TSHZ2	1	1	1	1	297.662485088041	1	1	1
TSKU	1	1	1	263.307520549772	1	1	1	1
TSPAN14	304.949109269164	1	1	1	123.958696274375	1	1	1
TSPAN4	168.890964253548	1	1	1	89.3743955239272	1	1	1
TSPAN5	1	1	1	1	1	1	1	80.9691668037037
TSPAN6	1	1	1	1	94.5060626064773	1	1	1
TSPAN7	720.623040552228	1	1	1	312.387773619014	331.092383636423	1	1
TSPAN8	1	419.806927670909	1	1	1	1	1	1
TSPO2	1	1	1	1	1	1	1	137.089716930466
TST	1	163.583340827921	1	178.210093880294	1	1	1	1
TSTA3	1	1	1	1	1	1	1	54.7779168499042
TSTD1	1	212.024169478898	1	52.9812825971275	1	1	1	1
TTC3	96.064195790222	1	1	1	1	1	104.351094946503	1
TTC36	1	1	1	210.274386028348	1	1	1	1
TTC39C	1	1	1	68.1607368305292	1	1	1	1
TUBA1A	1	1	1	1	1	188.508046488464	222.105340144209	1
TUBA1B	385.793826729116	1	419.405051133223	1	188.796615824988	362.080878047076	387.63159760273	868.37729639476
TUBA1C	1	1	1	1	1	1	1	55.4901757675903
TUBA4A	1	1	83.9818623469679	1	1	1	1	1
TUBB2A	1	1	1	1	1	1	1	127.321864615035
TUBB4B	1	1	91.9466288178689	54.7347916174473	88.7280663874904	145.326207068001	165.111362526065	245.920569201553
TUBG1	1	1	1	1	1	1	1	149.395757868699
TUFM	107.037196126659	153.417140934597	126.571874663188	102.65837894787	1	1	1	1
TXNDC17	117.390492820808	100.814949805254	1	155.879510323175	1	1	1	1
TXNL1	1	1	1	1	1	1	1	45.6103196639815
TXNRD1	1	1	1	1	151.328543478016	1	1	1
TYMP	1	1	112.916848321305	1	1	1	1	1
TYROBP	1	1	1543.77934207791	1	1	1	1	1
UBAC1	1	1	1	1	1	1	1	109.938671110484
UBE2B	95.7523248965696	1	73.5897218210694	1	1	88.6771106839409	1	104.406827202432
UBE2C	1	1	1	1	1	1	1	122.023212703691
UBE2D2	1	1	132.652327776915	1	95.2268283668123	1	1	34.4903376536316
UBE2F	1	1	1	1	1	1	1	46.6873410719634
UBE2H	1	1	1	1	1	1	1	39.7766113250694
UBE2I	1	1	93.5188839565233	1	1	1	1	1
UBE2J1	126.406725621085	1	96.1401104487943	1	1	1	1	1
UBE2L3	119.131416062641	1	123.566610374094	59.8596764494392	1	1	1	57.8039694154998
UBE2S	1	1	1	1	1	1	1	74.6790808929483
UBE2T	1	1	1	1	1	1	1	47.8365030638767
UBXN1	106.469922818909	1	185.986750439353	1	249.914276023676	156.962654924064	1	57.8696334140041
UBXN4	120.384126494237	1	76.2143671519005	87.7074582259076	1	89.9287743386833	1	1
UBXN6	1	1	1	1	1	1	1	93.8738367608194
UCP2	1	1	184.380508113723	1	1	1	1	305.613239262805
UFC1	1	1	122.850722752543	1	119.316548737679	108.007768305465	1	1
UGCG	212.250436866034	1	1	1	1	1	1	1
UGDH	1	1	1	104.706105934876	1	1	1	1
UGP2	1	1	75.9997487793674	260.436079748288	1	1	1	1
UGT2B10	1	1	1	110.903793161604	1	1	1	1
UGT2B4	1	1	1	445.670417627098	1	1	1	1
UGT2B7	1	1	1	282.361567763538	1	1	1	1
UPB1	1	1	1	59.3098381257302	1	1	1	1
UPF2	1	1	78.6986629077156	1	1	1	1	1
UPP1	114.108260722843	1	1	1	1	1	1	1
UQCC2	1	1	1	60.4817924020418	1	1	1	1
UQCRC1	1	1	1	82.532145754791	1	1	1	1
UQCRC2	1	1	75.2887058725647	1	1	1	1	1
UQCRFS1	1	1	97.1566430438883	108.521935538063	1	1	1	1
UROD	1	1	1	1	1	1	1	357.068157505706
UROS	1	1	1	1	1	1	1	89.5344555597286
USP15	1	1	1	1	1	1	1	80.7229372329106
VAMP2	223.913928775686	1	158.519770555378	1	131.432522457532	107.030893229447	1	1
VAMP5	806.786236435013	1	136.799660098656	77.395238923698	563.552700938577	551.108104011998	1	1
VAMP8	273.028647212161	382.657991806351	395.1496343889	125.859926874437	212.389430130362	115.465900375142	1	1
VAPA	293.216839761358	1	145.53583608925	53.0108602699312	196.843368880428	173.239513466379	1	63.9244815642271
VASP	1	1	81.687199825322	1	1	1	1	1
VBP1	1	1	1	1	1	1	1	52.7082420489934
VCAM1	118.287857822623	1	1	1	1	1	1	1
VCL	1	1	1	1	1	1	104.026048909245	1
VCP	167.602722125567	1	1	50.3522534118588	1	1	1	46.1033644394767
VDAC1	1	127.974323634186	75.7930496276112	78.7010536853455	1	1	72.504165299874	1
VDAC2	126.6269757248	1	89.6913347958933	1	171.674102280337	145.646202572557	53.5425092077343	1
VDAC3	1	1	1	1	1	1	1	42.80951563965
VIM	174.039985340844	1	1099.30508122559	1	1456.84988410161	4429.98383423112	3386.09752475082	1
VIPR1	1	1	1	1	1	1	117.477136249902	1
VKORC1	101.780594105738	1	1	335.485659371212	93.1241011710334	1	121.54934534868	1
VMO1	207.572451178038	1	1	1	1	1	1	1
VMP1	1	1	112.020356118858	1	1	1	1	1
VPS29	1	1	77.2812887373052	59.7124407164755	1	1	55.1448046703425	42.8870151194867
VSIG4	1	1	151.610712932233	1	1	1	1	1
VTI1B	1	1	1	1	77.3998522863147	1	1	41.2180254720117
VTN	166.347083758375	2020.47598171006	150.804203083246	2887.89621789731	121.452937629144	221.904689041966	1	108.148003549861
VWF	1	1	1	1	1191.93298007588	1010.56196650209	1	1
WAC	123.810735407764	1	1	1	1	1	1	1
WARS	164.663359688426	1	1	1	1	1	1	1
WASF2	105.177089521692	1	92.121244379517	1	201.314994350029	171.650015574163	1	102.227734677693
WASL	99.0339937846839	1	1	1	1	1	1	1
WBP2	1	1	1	1	1	1	1	47.0300846542766
WBP4	1	1	1	1	1	1	1	46.9807810566201
WBP5	213.36124223302	1	1	1	259.771633193452	425.755630944043	398.351203946368	1
WDR1	1	1	89.4236434056733	1	1	1	1	1
WDR45	1	1	1	1	1	1	1	41.0532907743839
WDR83OS	178.022176483511	1	136.994113150984	127.546729783083	163.873936736522	175.428714828721	1	1
WIPF1	1	1	140.990876672295	1	1	1	1	1
WIPI2	1	1	1	1	1	1	1	35.4297761885304
WNK1	1	1	1	1	1	1	1	136.781270283855
WNT2	1	1	1	1	76.6443031371674	1	1	1
WSB1	371.040865125955	1	147.812219744636	1	246.080855752139	354.250350339128	118.612554054739	1
WTAP	1	1	73.815441155926	1	1	1	1	1
WWTR1	1	107.202796825888	1	1	341.024681739143	108.802092829042	1	1
XBP1	125.89987157455	201.874459904188	318.739950412716	318.301102597656	1	1	1	1
XCL2	1	1	201.774603667858	1	1	1	1	1
XIST	1	1	1	156.631465242561	135.395660483257	1	1	1
XPO7	1	1	1	1	1	1	1	61.3470894283637
XRCC5	1	1	89.1757249391256	91.6688167483193	1	1	1	1
XRCC6	1	1	83.2717142237222	1	1	1	1	1
YBX3	1	1	1	1	250.908259790793	352.581169414723	1	506.050090822243
YIF1A	1	1	1	65.1150537183634	1	1	1	1
YIPF4	110.854098147679	1	1	1	1	1	1	1
YME1L1	1	1	82.0372853277085	1	1	1	1	1
YPEL3	1	1	93.9181696550077	1	139.504985914263	100.213048540981	1	138.41554834274
YPEL4	1	1	1	1	1	1	1	33.6012156227012
YPEL5	1	1	89.5784578834209	1	1	1	1	25.6610882833351
YWHAH	1	1	79.5882123325938	1	1	155.16561099993	1	95.0529341756287
YWHAQ	1	1	102.690979492817	1	1	1	168.769876485488	1
YY1	141.934240160922	1	1	1	1	1	1	1
ZBTB7A	1	1	1	1	1	1	1	50.4208913767165
ZC3H13	1	1	88.6844182522911	130.855321355767	1	1	1	25.485337390335
ZC3H15	1	1	80.3188785450871	51.9239878793374	1	1	1	1
ZCCHC24	1	1	1	1	113.658836093384	1	1	1
ZCRB1	1	1	1	1	70.9202663953246	1	1	1
ZEB2	1	1	163.103079515228	1	1	1	147.854142725484	1
ZFAND5	1	1	105.970045325157	143.828158705564	1	1	116.657417142749	79.6954031304794
ZFAND6	1	1	1	59.9359828120309	1	1	1	1
ZFP36	308.135429628521	507.997308770769	752.300157816045	89.3004602996842	547.472552064701	1239.99876722596	838.100955202631	1
ZFP36L1	638.303149729493	571.123538259319	262.951386918225	308.453168004229	173.215770317765	168.999471627129	266.571013244195	1
ZFP36L2	135.85698950843	449.779306477971	718.784003786389	62.5212432690943	157.21532784914	180.949812509243	65.925204568704	1
ZMAT2	1	1	1	1	1	1	1	53.7524630280819
ZNF207	133.151193828606	1	1	1	1	1	1	1
ZNF451	1	1	1	1	1	1	1	39.198592751516
ZNF593	1	1	1	77.0003861534184	1	1	1	1
ZNF706	1	1	104.483672183412	1	1	92.3314445721469	1	1
ZNF90	1	1	76.8355766852576	1	1	1	1	1
ZSCAN16.AS1	1	1	1	66.639515132897	1	1	1	1
