"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GPX3",1.00749894761748e-83,1.60641280794089,0.676,0.248,2.01570314449829e-79,"Central_venous_LSECs","GPX3"
"BMP2",7.33909126420047e-83,1.02212745211224,0.183,0.017,1.46833198922859e-78,"Central_venous_LSECs","BMP2"
"ITM2B",1.66476638891762e-81,0.906900046240272,0.938,0.707,3.33069811430748e-77,"Central_venous_LSECs","ITM2B"
"VAMP5",5.93398772574484e-81,1.33905246507972,0.781,0.369,1.18721292428977e-76,"Central_venous_LSECs","VAMP5"
"PREX2",1.60961492875853e-80,0.95391727027959,0.186,0.018,3.22035658796718e-76,"Central_venous_LSECs","PREX2"
"CCDC85B",7.08669775310981e-80,1.41592538644093,0.696,0.266,1.41783561946468e-75,"Central_venous_LSECs","CCDC85B"
"SRPX",8.80081777690569e-80,1.19684424816966,0.356,0.063,1.76077961262552e-75,"Central_venous_LSECs","SRPX"
"TMTC4",8.96566905616589e-80,1.10555554057014,0.245,0.032,1.79376140806711e-75,"Central_venous_LSECs","TMTC4"
"RHOC",1.15100106438675e-79,1.41251553594197,0.663,0.236,2.30280782951858e-75,"Central_venous_LSECs","RHOC"
"MIR503HG",2.81178497148011e-79,0.843623088264756,0.108,0.005,5.62553819244025e-75,"Central_venous_LSECs","MIR503HG"
"MCAM",3.19236838590361e-79,1.0118584230945,0.19,0.019,6.38697142967735e-75,"Central_venous_LSECs","MCAM"
"HLA-E",3.45419436745189e-79,1.00188396875039,0.958,0.583,6.91080667096099e-75,"Central_venous_LSECs","HLA-E"
"EDNRB",5.02522302516708e-79,1.19504545489699,0.229,0.028,1.00539637064518e-74,"Central_venous_LSECs","EDNRB"
"GRAP",1.71697766153787e-78,0.969106643655474,0.17,0.015,3.43515720743882e-74,"Central_venous_LSECs","GRAP"
"ITPRIP",2.71954584200693e-78,1.20260118150732,0.268,0.039,5.44099536610327e-74,"Central_venous_LSECs","ITPRIP"
"TSPAN14",3.47681023593134e-78,1.38478832573129,0.49,0.128,6.95605423902782e-74,"Central_venous_LSECs","TSPAN14"
"RPP25",5.96432584727036e-78,0.894390474635708,0.186,0.019,1.19328267226338e-73,"Central_venous_LSECs","RPP25"
"TSPAN18",1.06441165574534e-77,0.983887670922156,0.203,0.022,2.12956839964971e-73,"Central_venous_LSECs","TSPAN18"
"CD59",2.13649243480652e-77,1.37672531636724,0.729,0.314,4.27448041431741e-73,"Central_venous_LSECs","CD59"
"C8orf4",8.45081010485236e-77,1.66485124226133,0.441,0.113,1.69075357767781e-72,"Central_venous_LSECs","C8orf4"
"PLPP1",1.38750864095232e-76,1.43440399793802,0.441,0.106,2.7759885379533e-72,"Central_venous_LSECs","PLPP1"
"CRISPLD1",2.77517709605119e-75,0.763209968594969,0.111,0.006,5.55229681606961e-71,"Central_venous_LSECs","CRISPLD1"
"ERG",4.29988849090121e-75,1.04053865327076,0.209,0.025,8.60278690374605e-71,"Central_venous_LSECs","ERG"
"TCN2",5.69944492772597e-75,1.39373718214136,0.389,0.085,1.14028794669014e-70,"Central_venous_LSECs","TCN2"
"PLEKHG1",1.82317394406365e-73,0.895348628137793,0.17,0.016,3.64762410988815e-69,"Central_venous_LSECs","PLEKHG1"
"TACC1",2.45851340070723e-73,1.42858085195949,0.562,0.179,4.91874776079496e-69,"Central_venous_LSECs","TACC1"
"IGF2BP2",3.61113405743712e-73,1.00267317312746,0.176,0.018,7.22479590871445e-69,"Central_venous_LSECs","IGF2BP2"
"RIN2",6.12413131586556e-73,1.32018304240589,0.297,0.052,1.22525495236522e-68,"Central_venous_LSECs","RIN2"
"PLXDC2",1.6547105947334e-72,1.20942804103031,0.301,0.052,3.31057948688311e-68,"Central_venous_LSECs","PLXDC2"
"UGCG",3.08730263858986e-72,1.36442027945453,0.356,0.074,6.17676638902673e-68,"Central_venous_LSECs","UGCG"
"FILIP1",2.69549785835833e-71,0.962830594108902,0.183,0.02,5.39288256521751e-67,"Central_venous_LSECs","FILIP1"
"LAPTM4B",6.8410758085117e-71,1.27869987228659,0.337,0.068,1.36869403700893e-66,"Central_venous_LSECs","LAPTM4B"
"DLL4",1.47143504837445e-70,0.718119309716409,0.108,0.006,2.94390010128276e-66,"Central_venous_LSECs","DLL4"
"AP2S1",1.49352765495369e-70,1.15366751624673,0.817,0.467,2.98810077926584e-66,"Central_venous_LSECs","AP2S1"
"CLEC14A",3.85164926665954e-70,1.16045627096799,0.297,0.05,7.70599468780574e-66,"Central_venous_LSECs","CLEC14A"
"SOX17",7.18177469520493e-70,0.740832978421444,0.118,0.008,1.43685766326965e-65,"Central_venous_LSECs","SOX17"
"CD14",7.89908870653643e-70,1.43396884141019,0.722,0.346,1.58037067751674e-65,"Central_venous_LSECs","CD14"
"ITGA9",3.52709363172103e-69,1.05061207143571,0.206,0.026,7.05665622898427e-65,"Central_venous_LSECs","ITGA9"
"IFITM3",6.68634286301597e-69,0.883605630001277,0.948,0.646,1.3377366166036e-64,"Central_venous_LSECs","IFITM3"
"BAALC",8.79181034423521e-69,0.852645651559509,0.15,0.014,1.75897749557114e-64,"Central_venous_LSECs","BAALC"
"MT1G",1.02932098814907e-68,-2.00783691658178,0.229,0.721,2.05936250098984e-64,"Central_venous_LSECs","MT1G"
"IL1R1",1.37326027533088e-68,1.34440687611325,0.415,0.103,2.74748183285449e-64,"Central_venous_LSECs","IL1R1"
"ETS1",1.46945764335481e-68,1.27356687066508,0.523,0.15,2.93994390705998e-64,"Central_venous_LSECs","ETS1"
"CD151",2.29785600280263e-68,1.36502811031618,0.5,0.149,4.59732050480722e-64,"Central_venous_LSECs","CD151"
"TIAM1",2.65392724435203e-68,1.03523448247192,0.219,0.03,5.30971223777511e-64,"Central_venous_LSECs","TIAM1"
"WBP5",3.41585368631001e-68,1.29438745905323,0.422,0.105,6.83409847020044e-64,"Central_venous_LSECs","WBP5"
"SMCR5",7.17952605337688e-68,1.12851495247216,0.271,0.045,1.43640777749911e-63,"Central_venous_LSECs","SMCR5"
"BEX1",1.08970183184976e-67,0.771117868889572,0.121,0.008,2.18016645498182e-63,"Central_venous_LSECs","BEX1"
"KLF7",1.33124820493468e-67,1.17124596308834,0.31,0.06,2.66342828361281e-63,"Central_venous_LSECs","KLF7"
"RNF144A",1.47629551289175e-67,0.748327408565476,0.118,0.008,2.95362443264252e-63,"Central_venous_LSECs","RNF144A"
"HSPB1",1.69554998320407e-67,1.27629300716367,0.722,0.327,3.39228685139637e-63,"Central_venous_LSECs","HSPB1"
"GYPC",1.67273634008015e-66,1.19889332540279,0.654,0.237,3.34664359559835e-62,"Central_venous_LSECs","GYPC"
"TCF4",2.25030984475486e-66,1.29382092831936,0.441,0.115,4.50219490640106e-62,"Central_venous_LSECs","TCF4"
"NUAK1",2.55690113000383e-66,1.26184020576458,0.281,0.05,5.11559209079867e-62,"Central_venous_LSECs","NUAK1"
"ZNF765",1.72938905652505e-65,0.817404316009306,0.15,0.014,3.45998868538966e-61,"Central_venous_LSECs","ZNF765"
"AFAP1L1",2.02401188269505e-65,0.795453786586752,0.16,0.016,4.04944057370798e-61,"Central_venous_LSECs","AFAP1L1"
"LHFP",1.43811964649265e-64,1.0328256097442,0.222,0.032,2.87724597673784e-60,"Central_venous_LSECs","LHFP"
"PEAR1",1.44169471544218e-64,0.862881895393799,0.144,0.013,2.88439861718516e-60,"Central_venous_LSECs","PEAR1"
"SEMA6B",3.74968540242452e-64,0.929376783906744,0.17,0.019,7.50199558463073e-60,"Central_venous_LSECs","SEMA6B"
"WARS",1.52077600027095e-63,1.33588732822076,0.34,0.076,3.04261654374209e-59,"Central_venous_LSECs","WARS"
"NOVA1",1.54374697252269e-63,0.719848007592925,0.121,0.009,3.08857456792614e-59,"Central_venous_LSECs","NOVA1"
"FEZ1",1.55969672731279e-63,0.993998356666777,0.229,0.035,3.12048524233469e-59,"Central_venous_LSECs","FEZ1"
"GRASP",4.79841611814907e-63,1.1455140911143,0.219,0.032,9.60019112758085e-59,"Central_venous_LSECs","GRASP"
"CTTNBP2",5.05912408090015e-63,0.823827319336928,0.134,0.012,1.01217895486569e-58,"Central_venous_LSECs","CTTNBP2"
"SMAD7",1.42149984685364e-62,0.979922125323858,0.229,0.035,2.84399474360007e-58,"Central_venous_LSECs","SMAD7"
"TGM2",2.82087891231697e-62,1.199546036428,0.595,0.206,5.64373243987257e-58,"Central_venous_LSECs","TGM2"
"SH3BP5",3.94577717909456e-62,1.22699240739337,0.438,0.118,7.89431640221449e-58,"Central_venous_LSECs","SH3BP5"
"SNX8",4.90579816375094e-62,1.15903299035371,0.255,0.044,9.81503038621651e-58,"Central_venous_LSECs","SNX8"
"RHOJ",8.61329395767551e-62,0.825010244469978,0.141,0.013,1.72326172211214e-57,"Central_venous_LSECs","RHOJ"
"SEPN1",9.94867603792072e-62,1.09324056111832,0.278,0.052,1.9904316149068e-57,"Central_venous_LSECs","SEPN1"
"BST2",8.44733357726337e-61,1.16119214077537,0.758,0.374,1.69005802880308e-56,"Central_venous_LSECs","BST2"
"NR2F1-AS1",2.0365092995843e-60,0.763384596966484,0.121,0.01,4.07444415567832e-56,"Central_venous_LSECs","NR2F1-AS1"
"ADAMTS4",2.65401810697959e-60,0.777173915676461,0.118,0.009,5.30989402663406e-56,"Central_venous_LSECs","ADAMTS4"
"PRUNE2",4.82636706227892e-60,0.608501682571685,0.105,0.007,9.65611258150144e-56,"Central_venous_LSECs","PRUNE2"
"LIMA1",1.10942080638436e-59,1.18271118928558,0.327,0.072,2.21961820733319e-55,"Central_venous_LSECs","LIMA1"
"PRICKLE2",1.56354012168083e-59,0.83681158547836,0.114,0.009,3.12817472144684e-55,"Central_venous_LSECs","PRICKLE2"
"ARHGAP23",2.31827578171637e-59,0.835751803450514,0.147,0.015,4.63817435647994e-55,"Central_venous_LSECs","ARHGAP23"
"CYYR1",2.61030564265192e-59,0.985422908758076,0.19,0.026,5.22243849925369e-55,"Central_venous_LSECs","CYYR1"
"GALNT18",2.63271056352417e-59,0.692073983693328,0.114,0.009,5.26726402444281e-55,"Central_venous_LSECs","GALNT18"
"A2M",4.94284003287693e-59,1.09571920865946,0.784,0.383,9.88914005377688e-55,"Central_venous_LSECs","A2M"
"TPT1",1.39672221191907e-58,0.306361417169958,1,0.982,2.79442212938649e-54,"Central_venous_LSECs","TPT1"
"EPHB4",1.98933523876533e-58,1.18590762023379,0.284,0.058,3.98006301219779e-54,"Central_venous_LSECs","EPHB4"
"CRIM1",3.86312226212166e-58,1.08300394617716,0.31,0.065,7.7289487098268e-54,"Central_venous_LSECs","CRIM1"
"GATA4",4.21140493897902e-58,1.06195264141526,0.206,0.031,8.42575786141533e-54,"Central_venous_LSECs","GATA4"
"CLU",7.22399304390017e-58,-2.18129155574085,0.163,0.61,1.44530428829311e-53,"Central_venous_LSECs","CLU"
"SOX7",1.27562285140922e-57,0.904376538871913,0.17,0.021,2.55213863881443e-53,"Central_venous_LSECs","SOX7"
"C2orf88",1.41399384859429e-57,1.17903120708561,0.232,0.04,2.82897749288259e-53,"Central_venous_LSECs","C2orf88"
"SNAI2",4.32649504400242e-57,0.767583541934738,0.137,0.014,8.65601863453565e-53,"Central_venous_LSECs","SNAI2"
"RP11-286H15.1",7.76688665162245e-57,0.617385530697766,0.105,0.008,1.5539210123901e-52,"Central_venous_LSECs","RP11-286H15.1"
"PAM",2.27358043720079e-56,0.985301342762157,0.229,0.038,4.54875238070762e-52,"Central_venous_LSECs","PAM"
"MT2A",2.49978812499286e-56,-1.05252497188278,0.66,0.881,5.00132610167321e-52,"Central_venous_LSECs","MT2A"
"GIMAP8",2.52465921969616e-56,1.08695648449125,0.288,0.059,5.05108570084611e-52,"Central_venous_LSECs","GIMAP8"
"PIEZO2",2.65457294382844e-56,0.721302599396028,0.118,0.01,5.31100408871755e-52,"Central_venous_LSECs","PIEZO2"
"PPM1F",5.0408122391059e-56,1.04358879054082,0.232,0.04,1.00851530467792e-51,"Central_venous_LSECs","PPM1F"
"KCTD15",6.29705284221519e-56,0.587081232065545,0.118,0.01,1.25985136214199e-51,"Central_venous_LSECs","KCTD15"
"SNED1",6.32894970224862e-56,0.837481359888025,0.134,0.013,1.26623296692888e-51,"Central_venous_LSECs","SNED1"
"CLEC3B",6.66592265133455e-56,0.772184711473508,0.147,0.016,1.3336511448525e-51,"Central_venous_LSECs","CLEC3B"
"APOA1",6.74309087676738e-56,-1.39917529676823,0.526,0.821,1.34909019171485e-51,"Central_venous_LSECs","APOA1"
"NOTCH1",8.62167066009684e-56,1.00922027686953,0.232,0.04,1.72493764896557e-51,"Central_venous_LSECs","NOTCH1"
"RPGR",1.10165125499721e-55,1.16429522778886,0.261,0.05,2.20407366587292e-51,"Central_venous_LSECs","RPGR"
"AGFG2",1.46493244154196e-55,1.1679620670176,0.301,0.066,2.930890335793e-51,"Central_venous_LSECs","AGFG2"
"ALB",2.52881454349355e-55,-0.922050762805335,0.84,0.95,5.05939925716755e-51,"Central_venous_LSECs","ALB"
"LMO2",4.70032142171533e-55,1.03272826602643,0.288,0.06,9.40393306842585e-51,"Central_venous_LSECs","LMO2"
"GNG12",1.11010888226244e-54,1.18846020495732,0.324,0.078,2.22099484074246e-50,"Central_venous_LSECs","GNG12"
"PALM",1.28135515473614e-54,0.891104808493067,0.154,0.018,2.5636072580806e-50,"Central_venous_LSECs","PALM"
"PLAG1",1.43266307857041e-54,0.67287336891445,0.101,0.007,2.86632902129583e-50,"Central_venous_LSECs","PLAG1"
"SASH1",1.56368211300022e-54,1.08047030817249,0.229,0.04,3.12845880347955e-50,"Central_venous_LSECs","SASH1"
"HOMER3",1.91878177067816e-54,0.728378815050775,0.127,0.012,3.8389066885958e-50,"Central_venous_LSECs","HOMER3"
"ORM1",3.65629574295449e-54,-1.14557698151298,0.703,0.88,7.31515089292904e-50,"Central_venous_LSECs","ORM1"
"GLO1",4.38693188889517e-54,1.22964644425203,0.565,0.227,8.77693463011257e-50,"Central_venous_LSECs","GLO1"
"CRACR2B",6.59412505201216e-54,1.07363996031482,0.209,0.034,1.31928659915607e-49,"Central_venous_LSECs","CRACR2B"
"RENBP",6.63359246133505e-54,1.14730331078174,0.245,0.046,1.3271828437393e-49,"Central_venous_LSECs","RENBP"
"HIF1A",9.38984137651987e-54,1.26415130306653,0.454,0.146,1.87862556420033e-49,"Central_venous_LSECs","HIF1A"
"HP",1.22472335061668e-53,-0.993203152553333,0.778,0.924,2.45030400757879e-49,"Central_venous_LSECs","HP"
"TFF3",1.30127786356193e-53,0.864755913516975,0.183,0.026,2.60346662162836e-49,"Central_venous_LSECs","TFF3"
"SNX5",1.72474659410652e-53,1.246504634664,0.484,0.167,3.45070051082891e-49,"Central_venous_LSECs","SNX5"
"B2M",1.88973161261719e-53,0.383172464679643,1,0.985,3.78078603736321e-49,"Central_venous_LSECs","B2M"
"APOC3",2.34219285237889e-53,-1.34666677345991,0.686,0.868,4.68602523975444e-49,"Central_venous_LSECs","APOC3"
"PDLIM1",2.66842343480372e-53,1.23396161123902,0.556,0.218,5.3387147660118e-49,"Central_venous_LSECs","PDLIM1"
"DPY19L4",3.0903765264314e-53,1.08630244148579,0.271,0.057,6.1829163164313e-49,"Central_venous_LSECs","DPY19L4"
"CHST12",3.3975743119412e-53,1.17036568584249,0.477,0.153,6.79752692590076e-49,"Central_venous_LSECs","CHST12"
"LINC00685",4.75094041856474e-53,1.1453836205553,0.258,0.051,9.50520649542248e-49,"Central_venous_LSECs","LINC00685"
"APOC1",5.17928309148129e-53,-1.45268611499226,0.559,0.802,1.03621916811266e-48,"Central_venous_LSECs","APOC1"
"EML1",6.76391566274762e-53,0.856675752127413,0.141,0.016,1.35325660664592e-48,"Central_venous_LSECs","EML1"
"TPM4",1.80495814356252e-52,1.18737718154356,0.471,0.155,3.61117975782553e-48,"Central_venous_LSECs","TPM4"
"EFEMP2",6.19360467935713e-52,0.792803563126532,0.144,0.017,1.23915448819898e-47,"Central_venous_LSECs","EFEMP2"
"SERPINA1",7.23112017294745e-52,-0.835193568748436,0.873,0.947,1.4467302130016e-47,"Central_venous_LSECs","SERPINA1"
"RASAL2",7.25615093625453e-52,0.875807529781401,0.163,0.022,1.45173811781644e-47,"Central_venous_LSECs","RASAL2"
"NOS3",9.58218402134996e-52,0.702024003505221,0.114,0.01,1.91710755715149e-47,"Central_venous_LSECs","NOS3"
"CLEC11A",1.28038554244563e-51,0.864235013172529,0.18,0.026,2.56166735477096e-47,"Central_venous_LSECs","CLEC11A"
"GNA14",5.63235143111766e-51,0.858072419193654,0.16,0.021,1.12686455082371e-46,"Central_venous_LSECs","GNA14"
"FAM174B",7.877066590147e-51,0.759251215489654,0.134,0.015,1.57596471269071e-46,"Central_venous_LSECs","FAM174B"
"PLK2",1.05089382907542e-50,0.970296011221464,0.216,0.038,2.1025232838312e-46,"Central_venous_LSECs","PLK2"
"ANKS1A",1.72220466396961e-50,1.0579047823899,0.209,0.036,3.445614871204e-46,"Central_venous_LSECs","ANKS1A"
"MGST1",2.53844726527655e-50,-2.20292445310564,0.118,0.546,5.07867144363879e-46,"Central_venous_LSECs","MGST1"
"AP1S2",2.68036204139123e-50,1.04960029939995,0.5,0.167,5.36260033621143e-46,"Central_venous_LSECs","AP1S2"
"TTR",4.30032104724177e-50,-2.08157076433865,0.245,0.629,8.60365231921662e-46,"Central_venous_LSECs","TTR"
"NECAP2",7.69721045114196e-50,1.1491714922785,0.386,0.113,1.53998089495997e-45,"Central_venous_LSECs","NECAP2"
"C5AR2",1.89563472054897e-49,0.823659853072791,0.157,0.021,3.79259638540233e-45,"Central_venous_LSECs","C5AR2"
"LHFPL2",2.70902628152758e-49,0.934119897372296,0.173,0.026,5.41994888145223e-45,"Central_venous_LSECs","LHFPL2"
"MT1X",3.25473979076135e-48,-1.55970441954972,0.376,0.702,6.51175789937624e-44,"Central_venous_LSECs","MT1X"
"MT1E",3.45682102071613e-48,-1.92407444496663,0.16,0.579,6.91606181614677e-44,"Central_venous_LSECs","MT1E"
"ALDOB",5.15239599369061e-48,-2.28180627045502,0.082,0.509,1.03083986645768e-43,"Central_venous_LSECs","ALDOB"
"SEPP1",5.43444530835549e-48,0.746127023074464,0.948,0.63,1.08726947284268e-43,"Central_venous_LSECs","SEPP1"
"NRN1",8.07232033313969e-48,0.948635606298585,0.209,0.037,1.61502912905126e-43,"Central_venous_LSECs","NRN1"
"PEA15",1.14275351561048e-47,1.04365422109719,0.255,0.055,2.28630695868188e-43,"Central_venous_LSECs","PEA15"
"DCXR",1.30249100218266e-47,-1.68542063694114,0.222,0.62,2.60589374806684e-43,"Central_venous_LSECs","DCXR"
"APOE",1.49738086823062e-47,-1.53230763029968,0.363,0.698,2.99580990306901e-43,"Central_venous_LSECs","APOE"
"CYP2E1",1.76781112402213e-47,-2.24610732217111,0.108,0.529,3.53685971583107e-43,"Central_venous_LSECs","CYP2E1"
"COTL1",1.87162423236811e-47,1.01536034278998,0.618,0.239,3.74455860169888e-43,"Central_venous_LSECs","COTL1"
"ETS2",2.38383079359317e-47,1.14523422982447,0.618,0.291,4.76933026874185e-43,"Central_venous_LSECs","ETS2"
"AZGP1",2.63966262806689e-47,-2.12225013251074,0.131,0.54,5.28117301997342e-43,"Central_venous_LSECs","AZGP1"
"DDT",2.64220170769168e-47,-1.61018454132446,0.294,0.654,5.28625295657875e-43,"Central_venous_LSECs","DDT"
"TSPAN4",5.75438906700188e-47,1.14859430254237,0.356,0.103,1.15128062063507e-42,"Central_venous_LSECs","TSPAN4"
"RAB20",6.43130904628497e-47,1.11827291691487,0.31,0.08,1.28671200089023e-42,"Central_venous_LSECs","RAB20"
"AMBP",1.56218124088574e-46,-1.66681702535354,0.32,0.664,3.12545600864011e-42,"Central_venous_LSECs","AMBP"
"IGF1R",1.73414416487632e-46,0.799627901853827,0.15,0.02,3.46950223066806e-42,"Central_venous_LSECs","IGF1R"
"TMEM2",3.56542081272932e-46,1.16660989821852,0.379,0.116,7.13333742002755e-42,"Central_venous_LSECs","TMEM2"
"CRIP2",4.57787190580119e-46,1.10333408368103,0.346,0.096,9.15894832193643e-42,"Central_venous_LSECs","CRIP2"
"DAAM1",4.67850197786726e-46,1.20046434328322,0.34,0.097,9.36027890711902e-42,"Central_venous_LSECs","DAAM1"
"FCHO2",7.01924309596986e-46,1.03659335356323,0.248,0.054,1.40433996621069e-41,"Central_venous_LSECs","FCHO2"
"TRIOBP",7.97280232539062e-46,1.09712936086952,0.333,0.092,1.5951185612409e-41,"Central_venous_LSECs","TRIOBP"
"IFI44",1.04783027743502e-45,0.998071419042711,0.209,0.04,2.09639403606424e-41,"Central_venous_LSECs","IFI44"
"APCS",2.47626519668009e-45,-2.1750708070946,0.105,0.514,4.95426377899785e-41,"Central_venous_LSECs","APCS"
"ASAP1",2.88759441374732e-45,1.04676771568634,0.304,0.078,5.77721014358426e-41,"Central_venous_LSECs","ASAP1"
"C3",4.17782026358988e-45,-1.72372022962424,0.219,0.611,8.35856500136428e-41,"Central_venous_LSECs","C3"
"RAB3IL1",6.04730794345615e-45,0.72210772032986,0.118,0.013,1.20988490024727e-40,"Central_venous_LSECs","RAB3IL1"
"CES1",6.08556452704113e-45,-1.97626906203277,0.131,0.532,1.21753889492512e-40,"Central_venous_LSECs","CES1"
"MAN1C1",6.66350449291378e-45,1.22567967816936,0.307,0.083,1.33316734389726e-40,"Central_venous_LSECs","MAN1C1"
"TF",7.77815608628795e-45,-2.07668432029401,0.17,0.554,1.55617568818363e-40,"Central_venous_LSECs","TF"
"ORM2",8.71143154582528e-45,-1.75492623561121,0.258,0.627,1.74289610937326e-40,"Central_venous_LSECs","ORM2"
"TMEM123",1.32303420592497e-44,1.01856192934644,0.693,0.384,2.64699453579408e-40,"Central_venous_LSECs","TMEM123"
"ADD3",2.41131557173703e-44,1.06997982290883,0.425,0.14,4.82431906437428e-40,"Central_venous_LSECs","ADD3"
"SEPW1",2.63450312235316e-44,1.09437859256083,0.592,0.27,5.27085039689197e-40,"Central_venous_LSECs","SEPW1"
"VTN",3.30743241498676e-44,-1.65673802448531,0.265,0.621,6.61718003266401e-40,"Central_venous_LSECs","VTN"
"SDCBP",4.08553868758073e-44,1.01133602123283,0.67,0.333,8.17393725224277e-40,"Central_venous_LSECs","SDCBP"
"FABP1",9.25451030603364e-44,-1.7975467962697,0.222,0.594,1.85154987692815e-39,"Central_venous_LSECs","FABP1"
"RBP4",9.59319399061859e-44,-1.8273991177416,0.281,0.615,1.91931032170306e-39,"Central_venous_LSECs","RBP4"
"MAT1A",9.69471535005996e-44,-2.01582168020865,0.163,0.543,1.9396217000865e-39,"Central_venous_LSECs","MAT1A"
"SERHL2",1.09909381136961e-43,0.726593059937087,0.108,0.011,2.19895698840717e-39,"Central_venous_LSECs","SERHL2"
"TAT",1.14566528842751e-43,-2.11878015420114,0.111,0.507,2.29213254255692e-39,"Central_venous_LSECs","TAT"
"C1S",1.23637183500302e-43,-2.10195534213276,0.108,0.505,2.47360913029054e-39,"Central_venous_LSECs","C1S"
"UQCRQ",4.8401289136718e-43,-1.08381597993839,0.523,0.752,9.68364591758318e-39,"Central_venous_LSECs","UQCRQ"
"NEAT1",5.34702970582145e-43,0.526425893705942,0.948,0.848,1.0697802332437e-38,"Central_venous_LSECs","NEAT1"
"FAT4",5.48648823503119e-43,0.756865458629836,0.141,0.019,1.09768170118269e-38,"Central_venous_LSECs","FAT4"
"HOXB3",6.04451614981247e-43,0.574420626565693,0.101,0.01,1.20932634609298e-38,"Central_venous_LSECs","HOXB3"
"APOA2",7.53149743820839e-43,-1.40420935679152,0.575,0.778,1.50682669246235e-38,"Central_venous_LSECs","APOA2"
"ADH1B",8.33853158845216e-43,-2.02613811814041,0.15,0.525,1.66829001490162e-38,"Central_venous_LSECs","ADH1B"
"CCZ1",9.15805357250019e-43,1.11586649462426,0.343,0.102,1.83225177825011e-38,"Central_venous_LSECs","CCZ1"
"FGL1",2.27600630845896e-42,-1.56601414014699,0.34,0.657,4.55360582133384e-38,"Central_venous_LSECs","FGL1"
"A1BG",2.76286839313928e-42,-1.90825814982032,0.092,0.5,5.52767079415375e-38,"Central_venous_LSECs","A1BG"
"SHROOM4",2.88302186759944e-42,0.637000225985328,0.111,0.012,5.76806185050619e-38,"Central_venous_LSECs","SHROOM4"
"AGXT",2.92320947118769e-42,-1.95983933253231,0.101,0.494,5.84846518900522e-38,"Central_venous_LSECs","AGXT"
