"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HDDC3",1.53348059482057e-22,-0.33151795209552,0.034,0.141,3.07876899022126e-18,"CD8+ Cells","HDDC3"
"OAS1.1",1.84563946628329e-22,-0.364228083538976,0.034,0.139,3.70549035645695e-18,"CD8+ Cells","OAS1"
"EIF2AK2",1.99052602094383e-22,-0.254384112314414,0.104,0.257,3.99637909224893e-18,"CD8+ Cells","EIF2AK2"
"TRIOBP.1",2.02324567775462e-22,-0.359287654447096,0.015,0.105,4.06207034722795e-18,"CD8+ Cells","TRIOBP"
"LGALS3.3",2.04557345550181e-22,-0.34503718371707,0.147,0.323,4.10689782661099e-18,"CD8+ Cells","LGALS3"
"ACSL1.1",2.37959657375784e-22,-0.379266723754256,0.015,0.106,4.77751604113361e-18,"CD8+ Cells","ACSL1"
"TRPT1.1",2.39812368517003e-22,-0.313722894370352,0.029,0.131,4.81471292271586e-18,"CD8+ Cells","TRPT1"
"APOL1.1",2.5489747322036e-22,-0.33964571516935,0.027,0.127,5.11757656984517e-18,"CD8+ Cells","APOL1"
"TGFBI.1",2.59560019320827e-22,-0.378627258781915,0.013,0.102,5.21118650790424e-18,"CD8+ Cells","TGFBI"
"NUDT2",2.84851595029887e-22,-0.342259517734472,0.039,0.147,5.71896547341505e-18,"CD8+ Cells","NUDT2"
"IARS2",3.10943656427534e-22,-0.287440927887395,0.042,0.153,6.24281579009561e-18,"CD8+ Cells","IARS2"
"ADAM10",3.17714815309642e-22,-0.282573558924516,0.077,0.212,6.37876034697169e-18,"CD8+ Cells","ADAM10"
"TNFAIP1",3.18100004560914e-22,-0.349884984194034,0.015,0.106,6.38649379156948e-18,"CD8+ Cells","TNFAIP1"
"PSMD10",3.38709195130119e-22,-0.309020844575512,0.035,0.141,6.8002645106274e-18,"CD8+ Cells","PSMD10"
"SPON2.1",3.40686503912933e-22,-0.355314054933399,0.079,0.212,6.83996293905996e-18,"CD8+ Cells","SPON2"
"APOPT1",3.830933335429e-22,-0.271745088195977,0.055,0.175,7.69136485754079e-18,"CD8+ Cells","APOPT1"
"MED13L.1",4.29805523473176e-22,-0.338614385242312,0.027,0.127,8.62920549477096e-18,"CD8+ Cells","MED13L"
"SH3BP5.1",4.37712943152877e-22,-0.381214086842646,0.023,0.12,8.7879627596803e-18,"CD8+ Cells","SH3BP5"
"LARP1.1",4.44553585168134e-22,-0.27138798885617,0.054,0.173,8.92530232942062e-18,"CD8+ Cells","LARP1"
"CHD1L",4.68318710610668e-22,-0.331037553273208,0.018,0.11,9.40243475293038e-18,"CD8+ Cells","CHD1L"
"STX17",5.18646456025293e-22,-0.360117131330389,0.024,0.121,1.04128648976198e-17,"CD8+ Cells","STX17"
"LINC00152",5.36969369755018e-22,0.508362750231525,0.48,0.488,1.07807340365715e-17,"CD8+ Cells","LINC00152"
"FABP1.1",5.67756932309693e-22,-0.562608559609424,0.019,0.11,1.13988559299817e-17,"CD8+ Cells","FABP1"
"RAB30-AS1.1",5.86715278030427e-22,-0.317429810359531,0.033,0.136,1.17794826370169e-17,"CD8+ Cells","RAB30-AS1"
"AKIP1",6.17713495705229e-22,-0.3237814580644,0.03,0.131,1.24018338532739e-17,"CD8+ Cells","AKIP1"
"MPC2.2",6.90912729126671e-22,-0.278636556339589,0.253,0.515,1.38714548626762e-17,"CD8+ Cells","MPC2"
"PCMTD1",6.93315325175417e-22,-0.258542245147927,0.107,0.26,1.39196917835468e-17,"CD8+ Cells","PCMTD1"
"CADM1",7.08850652201025e-22,-0.36270352040931,0.015,0.103,1.423159454424e-17,"CD8+ Cells","CADM1"
"SAMHD1.2",7.105324125016e-22,-0.327625535472737,0.092,0.233,1.42653592457946e-17,"CD8+ Cells","SAMHD1"
"PURB.1",7.21443092786767e-22,-0.340574105268803,0.027,0.125,1.44844129738799e-17,"CD8+ Cells","PURB"
"PBX2.1",7.34758775741468e-22,-0.345803275619045,0.021,0.114,1.47517519405614e-17,"CD8+ Cells","PBX2"
"KPNA2.1",1.13023894160256e-21,0.738434515746395,0.355,0.297,2.26918072305546e-17,"CD8+ Cells","KPNA2"
"ALAS1",1.28469509797363e-21,-0.257462995004064,0.037,0.143,2.57928234820165e-17,"CD8+ Cells","ALAS1"
"PLEKHA1.2",1.46547404746112e-21,-0.33660685651327,0.037,0.142,2.94223224508769e-17,"CD8+ Cells","PLEKHA1"
"TOX",1.52062906429798e-21,0.725179726890686,0.148,0.073,3.05296697239106e-17,"CD8+ Cells","TOX"
"ELOVL1",1.54578918053354e-21,-0.26714316314014,0.054,0.171,3.10348093775718e-17,"CD8+ Cells","ELOVL1"
"DOCK9",1.63353668629781e-21,-0.432220807851305,0.015,0.103,3.2796516050801e-17,"CD8+ Cells","DOCK9"
"CREB3L2",1.64556194905434e-21,-0.295064547773833,0.045,0.155,3.3037947251164e-17,"CD8+ Cells","CREB3L2"
"COASY",1.74859144948575e-21,-0.28007861205231,0.035,0.139,3.51064705313254e-17,"CD8+ Cells","COASY"
"ZSWIM7.1",1.75191052421959e-21,-0.276072069231755,0.054,0.171,3.51731075947567e-17,"CD8+ Cells","ZSWIM7"
"RP11-138A9.1.2",1.798863044162e-21,0.565421270276605,0.415,0.357,3.61157733376406e-17,"CD8+ Cells","RP11-138A9.1"
"EPN1",2.0138454233656e-21,-0.287741945278285,0.028,0.127,4.04319745649112e-17,"CD8+ Cells","EPN1"
"ATL3",2.08137088130907e-21,-0.263071727393383,0.046,0.158,4.17876831840422e-17,"CD8+ Cells","ATL3"
"COX17",2.09196110617333e-21,-0.250652317667516,0.309,0.624,4.20003031286418e-17,"CD8+ Cells","COX17"
"FOPNL.1",2.09969772122237e-21,-0.303389309276036,0.03,0.13,4.21556311489816e-17,"CD8+ Cells","FOPNL"
"IFNG.2",2.2389105148474e-21,0.663629527074138,0.244,0.149,4.49506064065912e-17,"CD8+ Cells","IFNG"
"ZHX1",2.25002758221047e-21,-0.299846883545879,0.027,0.125,4.51738037680396e-17,"CD8+ Cells","ZHX1"
"BSG",2.26958013246691e-21,-0.269561205853231,0.312,0.631,4.55663603195381e-17,"CD8+ Cells","BSG"
"SLC27A5.1",2.31855602014079e-21,-0.338972110720089,0.022,0.116,4.65496492163667e-17,"CD8+ Cells","SLC27A5"
"ECSIT",2.39864699283884e-21,-0.259763144748071,0.042,0.15,4.81576356752254e-17,"CD8+ Cells","ECSIT"
"THUMPD3",2.4001246349801e-21,-0.296429408429439,0.03,0.129,4.81873022964955e-17,"CD8+ Cells","THUMPD3"
"DHRS7B",2.58234720422941e-21,-0.324486207950237,0.027,0.123,5.18457848193138e-17,"CD8+ Cells","DHRS7B"
"EIF4G3",2.63387471392492e-21,-0.346119399110833,0.022,0.115,5.28803026314706e-17,"CD8+ Cells","EIF4G3"
"CCL4L2.1",2.95209359110403e-21,0.809192176696623,0.223,0.137,5.92691830285956e-17,"CD8+ Cells","CCL4L2"
"PPIL1",3.01049865943182e-21,-0.317722700269714,0.016,0.104,6.04417815854126e-17,"CD8+ Cells","PPIL1"
"CLK1",3.1919952919698e-21,0.45559505087621,0.5,0.521,6.40856894768777e-17,"CD8+ Cells","CLK1"
"KLF2",3.44505179840616e-21,-0.335504428306675,0.088,0.225,6.91663049566005e-17,"CD8+ Cells","KLF2"
"G6PC3.1",3.59955888243816e-21,-0.316745850020412,0.018,0.107,7.22683436827109e-17,"CD8+ Cells","G6PC3"
"DNAJC10.1",3.7837248947855e-21,-0.325440392949594,0.034,0.134,7.59658447126085e-17,"CD8+ Cells","DNAJC10"
"ACADS",3.78689458623184e-21,-0.30934770391065,0.021,0.113,7.60294826077767e-17,"CD8+ Cells","ACADS"
"C1QB.1",3.90183745854099e-21,-0.594719285759136,0.021,0.11,7.83371906551274e-17,"CD8+ Cells","C1QB"
"ZBTB16",3.9475514341543e-21,-0.399378814035406,0.036,0.138,7.92549901435158e-17,"CD8+ Cells","ZBTB16"
"RNF8",4.08425608499195e-21,-0.326263544865243,0.026,0.121,8.19996094183833e-17,"CD8+ Cells","RNF8"
"NIPSNAP1.1",4.13459877164134e-21,-0.294450487233356,0.034,0.134,8.30103395382432e-17,"CD8+ Cells","NIPSNAP1"
"PLCG2",4.42354307300059e-21,-0.37776786175893,0.025,0.119,8.88114742766329e-17,"CD8+ Cells","PLCG2"
"IFT27",5.47489713405009e-21,-0.253370219324333,0.049,0.16,1.09919509760324e-16,"CD8+ Cells","IFT27"
"SLC31A1.1",5.53271471309737e-21,-0.31861108997573,0.017,0.105,1.11080313294856e-16,"CD8+ Cells","SLC31A1"
"EEA1",5.89628097184425e-21,-0.275725650832848,0.041,0.147,1.18379633071717e-16,"CD8+ Cells","EEA1"
"HDAC7.1",6.54151047794056e-21,-0.376194175578686,0.028,0.124,1.31333905865613e-16,"CD8+ Cells","HDAC7"
"SMAD2",6.94307311001777e-21,-0.269435433297084,0.053,0.167,1.39396078829827e-16,"CD8+ Cells","SMAD2"
"ITGA1.1",7.0030996030891e-21,-0.273978997706969,0.039,0.143,1.4060123073122e-16,"CD8+ Cells","ITGA1"
"ATN1",7.49566792275167e-21,-0.346851434123729,0.015,0.1,1.50490524885085e-16,"CD8+ Cells","ATN1"
"YES1.2",7.52877664918054e-21,-0.312510276995133,0.033,0.132,1.51155248785598e-16,"CD8+ Cells","YES1"
"PCYOX1",7.630220954137e-21,-0.252401406968093,0.027,0.123,1.53191946096209e-16,"CD8+ Cells","PCYOX1"
"ATP6V1C1.1",8.43941110581967e-21,-0.253384004657264,0.042,0.148,1.69438056771542e-16,"CD8+ Cells","ATP6V1C1"
"ZFAND3",8.51553107800155e-21,-0.2926526609368,0.017,0.104,1.70966317453037e-16,"CD8+ Cells","ZFAND3"
"HIBADH.1",8.5376633068287e-21,-0.269675771550412,0.031,0.129,1.714106662112e-16,"CD8+ Cells","HIBADH"
"KIAA0101",9.27308637063394e-21,-0.423980512690288,0.035,0.135,1.86175755063218e-16,"CD8+ Cells","KIAA0101"
"ICT1",9.33321998228239e-21,-0.285241516874757,0.038,0.14,1.87383057584284e-16,"CD8+ Cells","ICT1"
"CEP63",9.3457120624573e-21,-0.300987855816055,0.024,0.117,1.87633861077955e-16,"CD8+ Cells","CEP63"
"ATP5C1",1.0068316201916e-20,-0.265062555288986,0.297,0.597,2.02141584385867e-16,"CD8+ Cells","ATP5C1"
"LAMTOR4.1",1.02808521596663e-20,-0.254809450626641,0.326,0.652,2.06408668809621e-16,"CD8+ Cells","LAMTOR4"
"LCP1.2",1.04294062960645e-20,0.50281826407732,0.422,0.368,2.09391190206086e-16,"CD8+ Cells","LCP1"
"STK38L.1",1.07938394406101e-20,-0.307182227398577,0.045,0.151,2.16707914449129e-16,"CD8+ Cells","STK38L"
"ZBTB10",1.0826729741671e-20,-0.340483518637408,0.018,0.105,2.17368253023529e-16,"CD8+ Cells","ZBTB10"
"CPPED1.2",1.16750745465984e-20,-0.347793698221905,0.018,0.105,2.34400471672056e-16,"CD8+ Cells","CPPED1"
"NAGK.1",1.22424915531427e-20,-0.264339598899814,0.075,0.201,2.45792502912446e-16,"CD8+ Cells","NAGK"
"DCUN1D1.1",1.3126343028262e-20,-0.272346503063652,0.04,0.144,2.63537588978416e-16,"CD8+ Cells","DCUN1D1"
"LARP4",1.32349382091932e-20,-0.296323178199187,0.028,0.123,2.65717854425972e-16,"CD8+ Cells","LARP4"
"SDR39U1.1",1.33393584297437e-20,-0.271639336494916,0.044,0.15,2.67814299193964e-16,"CD8+ Cells","SDR39U1"
"UBL7",1.36097242443659e-20,-0.253562165464016,0.055,0.169,2.73242433654133e-16,"CD8+ Cells","UBL7"
"XAF1",1.36574304247003e-20,-0.295490374471427,0.088,0.221,2.74200230636708e-16,"CD8+ Cells","XAF1"
"MTHFD2L.1",1.37573554257994e-20,-0.30645615045783,0.025,0.117,2.76206424883774e-16,"CD8+ Cells","MTHFD2L"
"AP3D1",1.38831775872911e-20,-0.264747553403509,0.042,0.147,2.78732556420044e-16,"CD8+ Cells","AP3D1"
"SLA2.1",1.62442756421751e-20,0.687208094997865,0.174,0.095,3.26136322067949e-16,"CD8+ Cells","SLA2"
"LARP1B.1",1.65816623396915e-20,-0.31446426325448,0.021,0.111,3.32910034793987e-16,"CD8+ Cells","LARP1B"
"PHKB",1.66750909419151e-20,-0.272058644314739,0.046,0.153,3.3478580084083e-16,"CD8+ Cells","PHKB"
"EIF2AK4.1",1.80561485751609e-20,-0.31575609099891,0.02,0.108,3.62513294943505e-16,"CD8+ Cells","EIF2AK4"
"TCEAL1",2.04333951660926e-20,-0.295795884299789,0.022,0.112,4.10241274749642e-16,"CD8+ Cells","TCEAL1"
"FAM174A.1",2.09790140404653e-20,-0.281280187593247,0.034,0.133,4.21195664890423e-16,"CD8+ Cells","FAM174A"
"MICU1.1",2.12897792845723e-20,-0.26228150713431,0.034,0.133,4.27434898696358e-16,"CD8+ Cells","MICU1"
"NSMCE3",2.27591751166199e-20,0.688184143606951,0.101,0.041,4.56935958816379e-16,"CD8+ Cells","NSMCE3"
"SLC39A4.1",2.34284398089992e-20,-0.315832358576436,0.019,0.106,4.70372786045276e-16,"CD8+ Cells","SLC39A4"
"FAM45A",2.40594342960261e-20,-0.262516207915551,0.056,0.169,4.83041262361316e-16,"CD8+ Cells","FAM45A"
"USP53.1",2.45667694983658e-20,-0.357377609214442,0.021,0.11,4.93227031218689e-16,"CD8+ Cells","USP53"
"PCCB",2.685651271821e-20,-0.260328402399668,0.027,0.121,5.39198205843502e-16,"CD8+ Cells","PCCB"
"NIT1",2.68648226798509e-20,-0.298689482846783,0.027,0.119,5.39365044943367e-16,"CD8+ Cells","NIT1"
"ING1",3.0901472406735e-20,-0.301796401993993,0.02,0.107,6.20408861510019e-16,"CD8+ Cells","ING1"
"GLRX2.1",3.26609070909303e-20,-0.268577006940238,0.033,0.13,6.55733031664607e-16,"CD8+ Cells","GLRX2"
"AP1B1.1",3.48673800450329e-20,-0.329383549542283,0.021,0.108,7.00032389164126e-16,"CD8+ Cells","AP1B1"
"NSUN6",3.53275783848548e-20,-0.26551684047651,0.04,0.141,7.0927179123273e-16,"CD8+ Cells","NSUN6"
"RFK.1",3.60104149225569e-20,-0.340905413716581,0.016,0.1,7.22981100400176e-16,"CD8+ Cells","RFK"
"FAM3A.1",3.69433978658827e-20,-0.281792494692447,0.025,0.116,7.41712598953327e-16,"CD8+ Cells","FAM3A"
"SCYL1",3.87076122078483e-20,-0.270498980888623,0.034,0.131,7.77132730296971e-16,"CD8+ Cells","SCYL1"
"TBCC.1",3.90454667402367e-20,0.740432242617146,0.29,0.214,7.83915835743733e-16,"CD8+ Cells","TBCC"
"PES1",4.13993545707956e-20,-0.2902399145275,0.026,0.117,8.31174841717864e-16,"CD8+ Cells","PES1"
"QDPR",4.50639176807931e-20,-0.265627103571306,0.038,0.138,9.04748275277283e-16,"CD8+ Cells","QDPR"
"UCP2.2",5.4603180366415e-20,0.467869114885064,0.436,0.385,1.09626805221651e-15,"CD8+ Cells","UCP2"
"CYHR1.1",5.61120048992315e-20,-0.277688799502027,0.025,0.115,1.12656072236187e-15,"CD8+ Cells","CYHR1"
"PMM1.1",5.99241794821076e-20,-0.251525283905444,0.037,0.136,1.20309775146227e-15,"CD8+ Cells","PMM1"
"CS",6.04113149193182e-20,-0.294934726117294,0.029,0.122,1.21287796963515e-15,"CD8+ Cells","CS"
"MRTO4",6.2045390733964e-20,-0.288716515324739,0.034,0.13,1.2456853097658e-15,"CD8+ Cells","MRTO4"
"NBEAL1",6.81942076924826e-20,0.487201491438931,0.487,0.516,1.36913510784197e-15,"CD8+ Cells","NBEAL1"
"CD4.1",6.87498996230448e-20,-0.38613898560888,0.046,0.149,1.38029173473187e-15,"CD8+ Cells","CD4"
"TMEM60.1",7.08688527429485e-20,-0.256782939361253,0.042,0.144,1.42283395652018e-15,"CD8+ Cells","TMEM60"
"TTC39C.2",7.79304616708767e-20,-0.295562316551036,0.042,0.144,1.56460987896619e-15,"CD8+ Cells","TTC39C"
"VPS37B",7.81034654398877e-20,0.618855110374523,0.364,0.304,1.56808327563662e-15,"CD8+ Cells","VPS37B"
"STK17A",7.91809581423653e-20,0.782331722425584,0.194,0.116,1.58971609662427e-15,"CD8+ Cells","STK17A"
"XCL1.1",8.10006614478038e-20,0.661652271800417,0.175,0.094,1.62625027988756e-15,"CD8+ Cells","XCL1"
"EXOSC5.1",8.10435339221346e-20,-0.313539654483994,0.024,0.113,1.6271110305547e-15,"CD8+ Cells","EXOSC5"
"TPM4.2",8.28045561032118e-20,-0.251708823477705,0.226,0.445,1.66246707288418e-15,"CD8+ Cells","TPM4"
"DPYD",8.55863348218656e-20,-0.273466220796384,0.028,0.121,1.71831684421859e-15,"CD8+ Cells","DPYD"
"ANO6",9.34039133839597e-20,-0.318452848218933,0.018,0.102,1.87527036900976e-15,"CD8+ Cells","ANO6"
"PDK2",9.9993786383409e-20,-0.295172501070883,0.021,0.108,2.0075752492197e-15,"CD8+ Cells","PDK2"
"C1GALT1C1",1.07970852833809e-19,-0.287083996275584,0.034,0.129,2.16773081234439e-15,"CD8+ Cells","C1GALT1C1"
"GK.2",1.43273421658736e-19,-0.255035728465458,0.041,0.142,2.87650048664243e-15,"CD8+ Cells","GK"
"HMGN1",1.49276230680393e-19,0.54283449236957,0.463,0.498,2.99701888337026e-15,"CD8+ Cells","HMGN1"
"TNFRSF1B.2",1.55956688013096e-19,0.669987269359067,0.308,0.235,3.13114242523893e-15,"CD8+ Cells","TNFRSF1B"
"YIPF2.1",1.59042776596223e-19,-0.254800212442843,0.033,0.127,3.19310182572237e-15,"CD8+ Cells","YIPF2"
"SH3KBP1.1",1.73653008870203e-19,0.67503518015722,0.311,0.237,3.48643145908706e-15,"CD8+ Cells","SH3KBP1"
"ATP6V1B2.1",1.7452990971543e-19,-0.266366257271564,0.059,0.171,3.50403699735668e-15,"CD8+ Cells","ATP6V1B2"
"PAK1IP1",2.11072253254588e-19,-0.260749424582146,0.04,0.139,4.23769762859237e-15,"CD8+ Cells","PAK1IP1"
"PAPSS1.2",2.12315808753617e-19,-0.300800967969656,0.03,0.122,4.26266449234636e-15,"CD8+ Cells","PAPSS1"
"DCAF6.1",2.14387236314635e-19,-0.262673152851913,0.03,0.122,4.30425254348892e-15,"CD8+ Cells","DCAF6"
"VGLL4.2",2.39869221155813e-19,-0.254952477446568,0.05,0.155,4.81585435314527e-15,"CD8+ Cells","VGLL4"
"NR3C1",2.49205769488182e-19,0.689370949442592,0.371,0.323,5.00330423401423e-15,"CD8+ Cells","NR3C1"
"DAAM1",2.51582752947348e-19,-0.264312102140904,0.046,0.15,5.0510269309239e-15,"CD8+ Cells","DAAM1"
"HLA-F.1",2.59325662879504e-19,0.455384215772822,0.491,0.529,5.2064813336318e-15,"CD8+ Cells","HLA-F"
"HCCS",2.69075908023811e-19,-0.252402412442005,0.034,0.127,5.40223700539405e-15,"CD8+ Cells","HCCS"
"PEMT",2.79096496719109e-19,-0.290363010537943,0.022,0.108,5.60342036462955e-15,"CD8+ Cells","PEMT"
"MAP3K11",3.02758738825806e-19,-0.278745754910254,0.029,0.12,6.07848719940571e-15,"CD8+ Cells","MAP3K11"
"QTRT1",3.19139454786397e-19,-0.251779970754187,0.047,0.15,6.40736283374649e-15,"CD8+ Cells","QTRT1"
"SERP1",3.47675682560564e-19,0.531965925929207,0.462,0.484,6.98028467876844e-15,"CD8+ Cells","SERP1"
"PTP4A3.1",3.62902914178783e-19,-0.405093761643286,0.02,0.102,7.28600180796743e-15,"CD8+ Cells","PTP4A3"
"STAT2.1",3.73130970275542e-19,-0.295300988753773,0.024,0.111,7.49135049022205e-15,"CD8+ Cells","STAT2"
"SIRPG.1",3.7951967915591e-19,0.635497846963431,0.162,0.087,7.61961659841321e-15,"CD8+ Cells","SIRPG"
"RXRA",4.00540877204872e-19,-0.295043218789514,0.021,0.104,8.04165919164222e-15,"CD8+ Cells","RXRA"
"MYADM.2",4.39923297556521e-19,0.481897678766745,0.465,0.454,8.83234004504228e-15,"CD8+ Cells","MYADM"
"ATP8A1",4.46978837700709e-19,0.744386129214179,0.159,0.087,8.97399412451714e-15,"CD8+ Cells","ATP8A1"
"MIB1",4.91661048309695e-19,-0.287171135885111,0.021,0.104,9.87107886691375e-15,"CD8+ Cells","MIB1"
"RP11-792A8.4",5.1716214818219e-19,-0.281246618946446,0.031,0.122,1.03830644490538e-14,"CD8+ Cells","RP11-792A8.4"
"HDHD3.2",5.18774526033783e-19,-0.255647914542505,0.025,0.112,1.04154361591803e-14,"CD8+ Cells","HDHD3"
"MOSPD3",5.29114083896001e-19,-0.253420813143099,0.058,0.166,1.062302346238e-14,"CD8+ Cells","MOSPD3"
"TRDC.1",5.31427305583469e-19,-0.600713074398284,0.023,0.106,1.06694660141993e-14,"CD8+ Cells","TRDC"
"TUG1",5.39626424253604e-19,-0.252634842230034,0.044,0.143,1.08340797197396e-14,"CD8+ Cells","TUG1"
"SLC35B3.1",6.07343084722066e-19,-0.279205122739632,0.024,0.11,1.21936271119649e-14,"CD8+ Cells","SLC35B3"
"GLB1.1",6.15854559675901e-19,-0.268299669560968,0.034,0.126,1.23645119946131e-14,"CD8+ Cells","GLB1"
"HDHD2.1",6.33110936680969e-19,-0.279894094487396,0.028,0.117,1.27109682757438e-14,"CD8+ Cells","HDHD2"
"POLK",6.46930110246115e-19,-0.283542100407671,0.036,0.131,1.29884158234113e-14,"CD8+ Cells","POLK"
"ITK.2",6.52878910093212e-19,0.66367598712577,0.217,0.136,1.31078498779414e-14,"CD8+ Cells","ITK"
"PDE7A",7.0958242467409e-19,0.703680505797111,0.256,0.179,1.42462863401817e-14,"CD8+ Cells","PDE7A"
"VEZF1.1",7.8536278625923e-19,-0.25716136223423,0.039,0.134,1.57677286597266e-14,"CD8+ Cells","VEZF1"
"RIPK2.2",8.16377110960899e-19,-0.313714375070789,0.053,0.158,1.6390403256762e-14,"CD8+ Cells","RIPK2"
"CDK1",8.73537014755751e-19,-0.317429452824265,0.021,0.105,1.75380026452512e-14,"CD8+ Cells","CDK1"
"PRKACA",9.63587598049008e-19,-0.269888331953682,0.02,0.101,1.93459482060299e-14,"CD8+ Cells","PRKACA"
"ATF5.1",1.02941332409859e-18,-0.300742908595148,0.026,0.112,2.06675313079275e-14,"CD8+ Cells","ATF5"
"LAT2.2",1.28948306952494e-18,-0.412201958929961,0.021,0.103,2.58889515868523e-14,"CD8+ Cells","LAT2"
"MAFF.2",1.46007097451328e-18,-0.289461935681873,0.03,0.119,2.93138449553032e-14,"CD8+ Cells","MAFF"
"CCNY",1.53412965192219e-18,-0.263994100525936,0.037,0.131,3.08007210216418e-14,"CD8+ Cells","CCNY"
"RSL24D1",1.64168477774895e-18,0.419724483002314,0.513,0.592,3.29601052828657e-14,"CD8+ Cells","RSL24D1"
"LBH.1",1.73422239627341e-18,0.61672421014652,0.326,0.258,3.48179830499813e-14,"CD8+ Cells","LBH"
"PRIM1",1.99798000491778e-18,-0.28421561709848,0.027,0.112,4.01134445587342e-14,"CD8+ Cells","PRIM1"
"EIF2B3",2.15115389561441e-18,-0.264051111606676,0.023,0.106,4.31887167622505e-14,"CD8+ Cells","EIF2B3"
"ATP5SL",2.80625667311234e-18,-0.252787039496512,0.041,0.136,5.63412152260765e-14,"CD8+ Cells","ATP5SL"
"MCRS1",3.64647972930319e-18,-0.261268858769462,0.038,0.13,7.32103735252201e-14,"CD8+ Cells","MCRS1"
"MAD2L1",4.34003279389703e-18,-0.28481306913761,0.036,0.127,8.71348384030706e-14,"CD8+ Cells","MAD2L1"
"HNRNPA0.1",4.5793805153675e-18,0.430699283938943,0.5,0.557,9.19402226070333e-14,"CD8+ Cells","HNRNPA0"
"STT3A",4.78485330966718e-18,-0.261256635101354,0.021,0.1,9.60654998981881e-14,"CD8+ Cells","STT3A"
"RASSF3.1",5.05262545663839e-18,-0.276964839436628,0.028,0.114,1.01441561292929e-13,"CD8+ Cells","RASSF3"
"SEPT7.2",5.22085396228121e-18,0.282051063341158,0.565,0.695,1.0481908500072e-13,"CD8+ Cells","SEPT7"
"LPGAT1",5.28048509626251e-18,-0.260469401288293,0.021,0.1,1.06016299277662e-13,"CD8+ Cells","LPGAT1"
"CFAP36.2",6.05540867633346e-18,-0.250397218031831,0.057,0.161,1.21574439994747e-13,"CD8+ Cells","CFAP36"
"LRRC8A",7.76415538742622e-18,-0.274536885759369,0.022,0.103,1.55880947713356e-13,"CD8+ Cells","LRRC8A"
"AKT1",7.93485388999024e-18,-0.267899773430879,0.024,0.105,1.59308061549334e-13,"CD8+ Cells","AKT1"
"N4BP2L2.1",8.94597113287521e-18,0.343688498299574,0.54,0.644,1.79608262434736e-13,"CD8+ Cells","N4BP2L2"
"ZFYVE16.1",9.74340297489835e-18,-0.274223841249763,0.033,0.12,1.95618301527034e-13,"CD8+ Cells","ZFYVE16"
"BCAS2",9.95384275937947e-18,0.548478184892872,0.442,0.447,1.99843301080062e-13,"CD8+ Cells","BCAS2"
"C19orf43.1",1.02518240934446e-17,0.337311701419714,0.537,0.64,2.05825872324088e-13,"CD8+ Cells","C19orf43"
"RFC2",1.08487303625855e-17,-0.277712951811616,0.027,0.111,2.17809959489628e-13,"CD8+ Cells","RFC2"
"RMDN3",1.09744826331343e-17,-0.255815237363577,0.037,0.127,2.20334687825437e-13,"CD8+ Cells","RMDN3"
"MCM3",1.11922388567968e-17,-0.276628739123927,0.041,0.133,2.2470657952791e-13,"CD8+ Cells","MCM3"
"RASSF7.2",1.22686284206988e-17,-0.283451174694094,0.027,0.109,2.4631725280237e-13,"CD8+ Cells","RASSF7"
"IRF2BPL",1.4169237547493e-17,-0.267275708355407,0.034,0.122,2.84475782241017e-13,"CD8+ Cells","IRF2BPL"
"RAB27A.2",1.46650741517358e-17,0.68292043631777,0.297,0.231,2.94430693744401e-13,"CD8+ Cells","RAB27A"
"ZNF280D",1.82413022958072e-17,-0.257091986364655,0.03,0.114,3.66230626192922e-13,"CD8+ Cells","ZNF280D"
"NCL.1",1.98637096242894e-17,0.285002057609401,0.559,0.696,3.98803698126858e-13,"CD8+ Cells","NCL"
"IFITM1.2",2.34480208342729e-17,-0.270509697856711,0.122,0.259,4.70765914289697e-13,"CD8+ Cells","IFITM1"
"C14orf142",2.42535662153289e-17,-0.262519235988532,0.026,0.107,4.86938848905158e-13,"CD8+ Cells","C14orf142"
"TCEAL3.1",2.55953424984437e-17,-0.270765758475068,0.032,0.117,5.13877691341255e-13,"CD8+ Cells","TCEAL3"
"RB1.1",2.67341312320354e-17,-0.287646971869475,0.031,0.115,5.36741152745575e-13,"CD8+ Cells","RB1"
"ZBTB1",3.10798205392383e-17,0.733423597821918,0.184,0.113,6.23989556966288e-13,"CD8+ Cells","ZBTB1"
"EIF5",3.22731445794647e-17,0.345747783330246,0.531,0.636,6.47947923721914e-13,"CD8+ Cells","EIF5"
"TMEM2.1",3.39074294177932e-17,0.653818550380123,0.333,0.281,6.80759460421034e-13,"CD8+ Cells","TMEM2"
"BTG3",4.03578873901932e-17,0.721976813177171,0.265,0.196,8.10265305132909e-13,"CD8+ Cells","BTG3"
"CCDC43",4.09588261373019e-17,-0.268443561581943,0.028,0.11,8.2233035235861e-13,"CD8+ Cells","CCDC43"
"CSTB.1",4.33930442348832e-17,-0.263246038200271,0.34,0.657,8.7120214910375e-13,"CD8+ Cells","CSTB"
"CTD-3252C9.4",6.49549651690128e-17,-0.253782599256514,0.21,0.394,1.30410083569827e-12,"CD8+ Cells","CTD-3252C9.4"
"RP11-347P5.1.1",9.99113984730547e-17,0.602412312583763,0.314,0.245,2.00592114714352e-12,"CD8+ Cells","RP11-347P5.1"
"CCNL1",1.06088623916604e-16,0.317316183951736,0.538,0.649,2.12994130237366e-12,"CD8+ Cells","CCNL1"
