"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RNASE4.5",0,2.95147808750069,0.785,0.063,0,"Hepatocytes","RNASE4"
"AC002094.3.5",0,2.93908565943088,0.89,0.109,0,"Hepatocytes","AC002094.3"
"PCK1",0,2.9171723409208,0.673,0.02,0,"Hepatocytes","PCK1"
"HMGCS2",0,2.87583944844486,0.783,0.031,0,"Hepatocytes","HMGCS2"
"CYP2C9",0,2.87485147518155,0.734,0.013,0,"Hepatocytes","CYP2C9"
"AL645922.1.5",0,2.81818463598879,0.803,0.076,0,"Hepatocytes","AL645922.1"
"CYB5A.3",0,2.80883633490529,0.795,0.08,0,"Hepatocytes","CYB5A"
"AZGP1",0,2.80820940222902,0.752,0.037,0,"Hepatocytes","AZGP1"
"DCXR",0,2.80654842756188,0.749,0.04,0,"Hepatocytes","DCXR"
"MAT1A",0,2.78731515431627,0.711,0.004,0,"Hepatocytes","MAT1A"
"F2",0,2.77000052582266,0.703,0.007,0,"Hepatocytes","F2"
"HPD",0,2.74095650979449,0.742,0.011,0,"Hepatocytes","HPD"
"UGT1A8",0,2.73311531821374,0.685,0.007,0,"Hepatocytes","UGT1A8"
"BAAT",0,2.71296366864056,0.762,0.035,0,"Hepatocytes","BAAT"
"UGT2B7",0,2.69010097745602,0.691,0.004,0,"Hepatocytes","UGT2B7"
"TDO2",0,2.67886224680817,0.68,0.009,0,"Hepatocytes","TDO2"
"C4B.3",0,2.62584885328704,0.772,0.06,0,"Hepatocytes","C4B"
"CYP4A11",0,2.62378437800944,0.719,0.014,0,"Hepatocytes","CYP4A11"
"SAA4",0,2.60906110495648,0.662,0.009,0,"Hepatocytes","SAA4"
"C4BPA",0,2.60230833440002,0.708,0.014,0,"Hepatocytes","C4BPA"
"ITIH1",0,2.58125815260465,0.68,0.006,0,"Hepatocytes","ITIH1"
"MT1X.4",0,2.5607200317891,0.808,0.063,0,"Hepatocytes","MT1X"
"UGT2B4",0,2.52615621369208,0.703,0.006,0,"Hepatocytes","UGT2B4"
"ANGPTL3",0,2.51944803364783,0.701,0.005,0,"Hepatocytes","ANGPTL3"
"A1BG",0,2.51434786456684,0.665,0.017,0,"Hepatocytes","A1BG"
"HSD17B6",0,2.49785022655386,0.668,0.005,0,"Hepatocytes","HSD17B6"
"RIDA",0,2.49427671918666,0.724,0.038,0,"Hepatocytes","RIDA"
"APCS.5",0,2.47448762943019,0.813,0.079,0,"Hepatocytes","APCS"
"MT1E.4",0,2.4711148931121,0.834,0.095,0,"Hepatocytes","MT1E"
"BHMT",0,2.44279155164545,0.596,0.004,0,"Hepatocytes","BHMT"
"EPHX1.2",0,2.44198527717065,0.77,0.063,0,"Hepatocytes","EPHX1"
"ITIH4",0,2.39274564710019,0.614,0.009,0,"Hepatocytes","ITIH4"
"ACSM2A",0,2.39191497150679,0.66,0.008,0,"Hepatocytes","ACSM2A"
"ARG1",0,2.37834891091117,0.665,0.004,0,"Hepatocytes","ARG1"
"GATM.4",0,2.3748695603285,0.765,0.07,0,"Hepatocytes","GATM"
"AOX1",0,2.34425977292905,0.621,0.005,0,"Hepatocytes","AOX1"
"ITIH2.5",0,2.31885088505742,0.775,0.071,0,"Hepatocytes","ITIH2"
"SLC22A1",0,2.3147810071126,0.657,0.004,0,"Hepatocytes","SLC22A1"
"TMEM176B.4",0,2.30485452682552,0.79,0.101,0,"Hepatocytes","TMEM176B"
"TMEM176A.4",0,2.25793616396384,0.754,0.079,0,"Hepatocytes","TMEM176A"
"SAA1",0,2.25676754841271,0.292,0.005,0,"Hepatocytes","SAA1"
"CPB2",0,2.25174500396375,0.691,0.025,0,"Hepatocytes","CPB2"
"CFH.4",0,2.25066231748563,0.806,0.098,0,"Hepatocytes","CFH"
"ACSM2B",0,2.2448505065233,0.642,0.004,0,"Hepatocytes","ACSM2B"
"PAH",0,2.24008144769909,0.68,0.027,0,"Hepatocytes","PAH"
"HSD17B13",0,2.1601335817744,0.614,0.005,0,"Hepatocytes","HSD17B13"
"C1S.5",0,2.1524351436917,0.811,0.082,0,"Hepatocytes","C1S"
"G6PC",0,2.14709597048578,0.586,0.006,0,"Hepatocytes","G6PC"
"CYP2A6",0,2.13206124175887,0.573,0.002,0,"Hepatocytes","CYP2A6"
"ADH6",0,2.08427573277396,0.609,0.005,0,"Hepatocytes","ADH6"
"SERPIND1",0,2.08238903207122,0.632,0.006,0,"Hepatocytes","SERPIND1"
"MT1H",0,2.07267748807625,0.481,0.004,0,"Hepatocytes","MT1H"
"HSD11B1",0,2.06803119189513,0.611,0.011,0,"Hepatocytes","HSD11B1"
"ECHS1.3",0,2.06802202423603,0.734,0.082,0,"Hepatocytes","ECHS1"
"PON1",0,2.05681330799374,0.624,0.006,0,"Hepatocytes","PON1"
"PLG",0,2.04813427953743,0.586,0.004,0,"Hepatocytes","PLG"
"FMO3",0,2.03953238331144,0.614,0.014,0,"Hepatocytes","FMO3"
"SERPINF2",0,2.01097221628394,0.581,0.011,0,"Hepatocytes","SERPINF2"
"ASS1.1",0,2.00741693280767,0.639,0.042,0,"Hepatocytes","ASS1"
"DPYS",0,2.005657509965,0.606,0.004,0,"Hepatocytes","DPYS"
"APOA5",0,2.00300513301406,0.547,0.002,0,"Hepatocytes","APOA5"
"UGT2B10",0,2.00206197168478,0.583,0.003,0,"Hepatocytes","UGT2B10"
"AGT.5",0,1.98841041173322,0.793,0.099,0,"Hepatocytes","AGT"
"SLC10A1",0,1.98493766129494,0.586,0.002,0,"Hepatocytes","SLC10A1"
"ACAA2.4",0,1.98390352999281,0.734,0.084,0,"Hepatocytes","ACAA2"
"IGF2.2",0,1.9572205538895,0.683,0.06,0,"Hepatocytes","IGF2"
"LEAP2",0,1.95719826062439,0.56,0.009,0,"Hepatocytes","LEAP2"
"ITIH3",0,1.9504975970855,0.552,0.004,0,"Hepatocytes","ITIH3"
"GRHPR",0,1.94691864745328,0.703,0.057,0,"Hepatocytes","GRHPR"
"PON3",0,1.93533901689269,0.596,0.008,0,"Hepatocytes","PON3"
"MT1F",0,1.92768779140708,0.568,0.026,0,"Hepatocytes","MT1F"
"SLC2A2",0,1.90891404073753,0.583,0.006,0,"Hepatocytes","SLC2A2"
"SPP2",0,1.87741302284339,0.552,0.002,0,"Hepatocytes","SPP2"
"APOM",0,1.87555773142989,0.565,0.008,0,"Hepatocytes","APOM"
"C8B",0,1.8714255029005,0.558,0.003,0,"Hepatocytes","C8B"
"SHMT1",0,1.87020652262798,0.632,0.025,0,"Hepatocytes","SHMT1"
"AQP9.1",0,1.85132914862471,0.591,0.018,0,"Hepatocytes","AQP9"
"AFM",0,1.84932557252954,0.535,0.002,0,"Hepatocytes","AFM"
"GSTM4",0,1.80453037693617,0.611,0.053,0,"Hepatocytes","GSTM4"
"PCK2",0,1.80311465962252,0.596,0.022,0,"Hepatocytes","PCK2"
"LECT2",0,1.78230816383945,0.514,0.001,0,"Hepatocytes","LECT2"
"INSIG1.1",0,1.76416476379957,0.662,0.07,0,"Hepatocytes","INSIG1"
"SERPINA6",0,1.75636446291332,0.573,0.023,0,"Hepatocytes","SERPINA6"
"CAT",0,1.74425249160317,0.691,0.071,0,"Hepatocytes","CAT"
"C6",0,1.74215668793147,0.568,0.014,0,"Hepatocytes","C6"
"ACAT1",0,1.74162755924573,0.65,0.062,0,"Hepatocytes","ACAT1"
"SERPINA11",0,1.740575049044,0.496,0.002,0,"Hepatocytes","SERPINA11"
"CMBL",0,1.73868504691423,0.606,0.031,0,"Hepatocytes","CMBL"
"CYP2A7",0,1.73678018439796,0.522,0.002,0,"Hepatocytes","CYP2A7"
"C1R.5",0,1.73185428660535,0.757,0.092,0,"Hepatocytes","C1R"
"FTCD",0,1.72369322025987,0.532,0.006,0,"Hepatocytes","FTCD"
"CFHR3",0,1.72078395753499,0.458,0.004,0,"Hepatocytes","CFHR3"
"CIDEB",0,1.71883616454637,0.593,0.022,0,"Hepatocytes","CIDEB"
"ACAA1",0,1.69637529408742,0.642,0.049,0,"Hepatocytes","ACAA1"
"RARRES2.5",0,1.6932878844056,0.724,0.076,0,"Hepatocytes","RARRES2"
"SLC27A5",0,1.69087600627772,0.488,0.006,0,"Hepatocytes","SLC27A5"
"PTGR1",0,1.66963476050541,0.568,0.03,0,"Hepatocytes","PTGR1"
"CYP8B1",0,1.66837142893597,0.512,0.002,0,"Hepatocytes","CYP8B1"
"ASGR2",0,1.66798813691689,0.517,0.012,0,"Hepatocytes","ASGR2"
"C4BPB",0,1.66652773325003,0.537,0.006,0,"Hepatocytes","C4BPB"
"PHYH",0,1.66436157131111,0.575,0.031,0,"Hepatocytes","PHYH"
"SERPINA5",0,1.6636152295098,0.55,0.02,0,"Hepatocytes","SERPINA5"
"ZNF511-PRAP1",0,1.64190791949166,0.517,0.02,0,"Hepatocytes","ZNF511-PRAP1"
"SERPINF1",0,1.64175652729475,0.67,0.06,0,"Hepatocytes","SERPINF1"
"GSTM2",0,1.63847847533258,0.573,0.03,0,"Hepatocytes","GSTM2"
"TFR2",0,1.63433471065887,0.514,0.005,0,"Hepatocytes","TFR2"
"C8A",0,1.63423892002265,0.524,0.003,0,"Hepatocytes","C8A"
"ASGR1",0,1.63252493889931,0.519,0.008,0,"Hepatocytes","ASGR1"
"REEP6",0,1.62154710088737,0.524,0.014,0,"Hepatocytes","REEP6"
"GLYAT",0,1.62018963244687,0.529,0.004,0,"Hepatocytes","GLYAT"
"CFI.1",0,1.61578538588725,0.647,0.062,0,"Hepatocytes","CFI"
"PLGLB2",0,1.60970541039848,0.499,0.006,0,"Hepatocytes","PLGLB2"
"CYP2B6",0,1.60848099670057,0.483,0.007,0,"Hepatocytes","CYP2B6"
"GLYATL1",0,1.60530393025715,0.491,0.004,0,"Hepatocytes","GLYATL1"
"ALDH1L1",0,1.5962878166627,0.44,0.003,0,"Hepatocytes","ALDH1L1"
"MASP2",0,1.58439105376143,0.488,0.002,0,"Hepatocytes","MASP2"
"UGT2B15",0,1.57985224174294,0.639,0.048,0,"Hepatocytes","UGT2B15"
"F12",0,1.57808713201219,0.483,0.006,0,"Hepatocytes","F12"
"PIPOX",0,1.57667089835491,0.483,0.004,0,"Hepatocytes","PIPOX"
"CDO1",0,1.55712957333017,0.501,0.003,0,"Hepatocytes","CDO1"
"HAO1",0,1.52910922807398,0.506,0.003,0,"Hepatocytes","HAO1"
"SLC27A2",0,1.52359337553982,0.483,0.006,0,"Hepatocytes","SLC27A2"
"HABP2",0,1.5047620896546,0.56,0.043,0,"Hepatocytes","HABP2"
"C5",0,1.48876332161825,0.463,0.015,0,"Hepatocytes","C5"
"FBP1.2",0,1.48319231472174,0.593,0.053,0,"Hepatocytes","FBP1"
"AKR7A3",0,1.48000044178381,0.458,0.005,0,"Hepatocytes","AKR7A3"
"SLC38A3",0,1.46055835656496,0.453,0.004,0,"Hepatocytes","SLC38A3"
"PGLYRP2",0,1.45195812249934,0.414,0.002,0,"Hepatocytes","PGLYRP2"
"FMO5",0,1.44675641970118,0.532,0.025,0,"Hepatocytes","FMO5"
"AADAC",0,1.43948568298761,0.514,0.028,0,"Hepatocytes","AADAC"
"F9",0,1.43464859131905,0.481,0.002,0,"Hepatocytes","F9"
"PXMP2",0,1.42951332808008,0.529,0.019,0,"Hepatocytes","PXMP2"
"AC011498.4",0,1.42516193240404,0.45,0.024,0,"Hepatocytes","AC011498.4"
"HPN",0,1.42110055907587,0.522,0.03,0,"Hepatocytes","HPN"
"NADK2",0,1.40982476971653,0.46,0.016,0,"Hepatocytes","NADK2"
"RGN",0,1.4097741043205,0.496,0.006,0,"Hepatocytes","RGN"
"CYP2D6",0,1.40778753248429,0.394,0.002,0,"Hepatocytes","CYP2D6"
"PRG4",0,1.39865590777636,0.496,0.009,0,"Hepatocytes","PRG4"
"AKR1C4",0,1.39267534555158,0.437,0.012,0,"Hepatocytes","AKR1C4"
"GNMT",0,1.38294302054398,0.407,0.003,0,"Hepatocytes","GNMT"
"CYP4A22",0,1.36781302591586,0.468,0.003,0,"Hepatocytes","CYP4A22"
"ALDH6A1",0,1.3627276936745,0.494,0.026,0,"Hepatocytes","ALDH6A1"
"C4A",0,1.35821631748715,0.417,0.018,0,"Hepatocytes","C4A"
"ACADSB",0,1.35210897513771,0.478,0.016,0,"Hepatocytes","ACADSB"
"ABAT",0,1.34466525934082,0.488,0.017,0,"Hepatocytes","ABAT"
"DHCR24",0,1.3400418722952,0.514,0.038,0,"Hepatocytes","DHCR24"
"SORD",0,1.33032154841916,0.432,0.008,0,"Hepatocytes","SORD"
