Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
RK316_Liver,0.00609806987869151,0.934200568116654,0.0036837471188612,0.0558898529323414,0.000127761953451724,0,0.870172125680554,0.637537055910218
RK117_Liver,0.0432624066129169,0.847372917636399,0.0372644931655169,0.0720129447865022,8.72377986646241e-05,0,0.875077578678725,0.661880750444254
RK233_Cancer,0.102873867294631,0.778532957135007,0.0163804641908568,0.0984047573040036,0.00380795407550069,0,0.906717068985352,0.666638493536742
RK041_Cancer,0.627434913142141,0.184534293346702,0.0535151377463235,0.107498841899997,0.0270168138648359,0,0.658185482557739,0.926111386364281
RK021_Cancer,0.241508452584625,0.651266693906508,0.0111079139777986,0.0946393959795429,0.00147754355152528,0,0.872823716655932,0.730747407157208
RK187_Liver,0.141800659829351,0.687871903307264,0.0413782042280946,0.128778413590129,0.000170819045161865,0,0.897153507176747,0.706215543680961
RK012_Liver,0.111048688982577,0.786669350176129,0.0131291657738816,0.0889919943262201,0.000160800741191571,0,0.928823405424431,0.650344456305863
RK049_Cancer,0.258912330002373,0.410645833146639,0.121899128748171,0.203528878097046,0.00501383000577008,0,0.890074639563282,0.817664501424469
RK057_Liver,0.136340355469987,0.718622928400703,0.0177637687765027,0.126960462146553,0.000312485206254453,0,0.898732829398037,0.693739239977508
RK308_Cancer,0.581214844235494,0,0.136014609364457,0.254501344786861,0.0282692016131886,0,0.15438090000137,0.992136724345379
RK014_Cancer,0.164091639142221,0.487061400760639,0.122788620513098,0.22486607012122,0.00119226946282203,0,0.909524982952786,0.781459964717946
RK170_Liver,0.0686664957730196,0.780728205741107,0.0114191634778245,0.138841574117081,0.000344560890967784,0,0.847292958524386,0.700167582704536
RK200_Cancer,0.365733307874915,0.313578940159339,0.0815370529988338,0.233400817818164,0.00574988114874856,0,0.788835339455901,0.876056422761746
RK264_Cancer,0.0931971312301172,0.813877883911429,0.0170923372163173,0.0757941743570363,3.84732851006016e-05,0,0.908801322777308,0.652169690445243
RK067_Cancer,0.427956818385128,0.220283085404375,0.136607610381559,0.210716512933126,0.00443597289581181,0,0.839357511887059,0.902110658649579
RK066_Cancer,0.136999049857923,0.705316690837288,0.0351423118635652,0.12193432661751,0.000607620823713175,0,0.837427070200326,0.729218080140484
RK028_Cancer,0.295083118039696,0.565002019378199,0.0889623712202927,0.0446957548560747,0.00625673650573722,0,0.650144238098719,0.841827934703542
RK130_Liver,0.0248397847649276,0.871198437094423,0.00696986947802869,0.0968765892325368,0.000115319430083466,0,0.850582319310959,0.670240863843107
RK256_Cancer,0.043213543131152,0.845766776640543,0.00972901405106752,0.101252687217067,3.79789601706726e-05,0,0.858463975330148,0.672987958326319
RK064_Cancer,0.0759001957261255,0.753808893654393,0.0646782042257588,0.105448171927328,0.00016453446639427,0,0.928067092432189,0.664242881135291
RK040_Cancer,0.0554909056702324,0.848248028795239,0.0200894387073534,0.061300270439992,0.0148713563871836,0,0.783505376345293,0.71716716220866
RK261_Cancer2,0.179731171719798,0.701474185756125,0.0507609389893886,0.0677043709070526,0.00032933262763614,0,0.625434162366823,0.826361914167306
