Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
GSM363116,0.81076534153855,0.00742161452492386,0,0.164150218359479,0,0,0.0132444722003699,0.00441835337667681,0,0.678077794962433,0.750411634451868
GSM363117,0.817403868502291,0.0251173271126132,0,0.140187065357236,0,0,0,0.01729173902786,0,0.723376711473751,0.717445489991159
GSM363118,0.835267493513808,0,0,0.162943712111918,0,0,0.000582372519157611,0.00120642185511606,0,0.720465285096373,0.716823150631785
GSM363119,0.818014266768156,0.000796953377212403,0,0.176971592778445,0,0,0.00196229466272161,0.00225489241346482,0,0.678651191333808,0.748950573358839
GSM363120,0.82093490211753,0,0,0.178100473061679,0,0,0,0.000964624820791216,0,0.704746798801495,0.729491656474794
GSM363121,0.718354053554861,0,0,0.275604305234118,0.00159537045436008,0,0,0.00444627075666133,0,0.705245237756937,0.734034717879552
GSM363122,0.820039525790845,0,0,0.179960474209155,0,0,0,0,0,0.73660014237593,0.705381313212913
GSM363123,0.764245272373334,0,0,0.225456681402934,0,0,0.0102980462237322,0,0,0.699108933266339,0.736897545969076
GSM363124,0.819781072742716,0,0,0.180035313528345,0,0,0.000183613728939313,0,0,0.692257880979931,0.738730873309628
GSM363125,0.793686148972156,0,0,0.182013148309435,0,0,0.0220621217017724,0.00223858101663649,0,0.761678367003275,0.689736496729656
GSM363126,0.83002897117789,0,0.00366729657421104,0.144216391642767,0,0.0103193098811468,0.0117680307239851,0,0,0.596950758200203,0.805788638098813
GSM363127,0.727210516475588,0,0,0.257923580240693,0,0,0.0148659032837186,0,0,0.751244114693314,0.700868973830356
GSM363128,0.810423991337238,0,0,0.175369444825916,0,0,0.0142065638368462,0,0,0.666390549090285,0.758369421620416
GSM363129,0.782287265325415,0,0,0.175346245306315,0,0.0129766257530761,0.0293898636151941,0,0,0.767102254391267,0.687680987775884
GSM363130,0.832748545914538,0,0,0.167251454085462,0,0,0,0,0,0.73514655425689,0.705602313783355
GSM363131,0.78999740506454,0.023199886256553,0,0.182919128238626,0,0.000149496755929353,0.0016202170253141,0.00211386665903735,0,0.651665749953399,0.769559033199152
