NAME	LVECt	Other	LSEC	Hepatocytes	LVEC	Carcinoma
SH3BP5	182.431462312411	1	608.767283495758	1	456.461658463175	1
SH3GLB1	313.014025210941	1	317.723152545881	1	268.377740982618	1
SH3YL1	1	1	1	1	1	184.335937051086
SHANK3	442.135362939341	1	384.371227676468	1	1	1
SHE	214.810210356988	1	1	1	1	1
SHISA5	209.613401290794	1	1	1	222.144519085033	1
SHMT1	1	1	1	403.186278284117	1	1
SHMT2	1	1	1	106.910226454647	1	1
SHROOM3	1	1	1	1	1	142.178413337193
SLA	1	397.506630114581	1	1	1	1
SLC10A1	1	1	1	342.144001228843	1	1
SLC12A2	1	1	1	1	1	480.695396590794
SLC13A5	1	1	1	89.5005442472211	1	1
SLC22A1	1	1	1	508.659785131036	1	1
SLC22A7	1	1	1	96.5373432614424	1	1
SLC25A1	1	1	1	98.3081714903819	1	1
SLC25A13	1	1	1	88.3071161195219	1	1
SLC25A4	1	1	1	59.4728348411741	1	137.580152009565
SLC25A47	1	1	1	96.8244090547129	1	1
SLC26A3	1	1	1	1	1	533.35699182259
SLC27A2	1	1	1	217.535735506717	1	1
SLC27A3	1	1	268.852568730733	1	1	1
SLC27A5	1	1	1	273.130993335232	1	1
SLC2A2	1	1	1	356.808510449937	1	1
SLC2A3	432.817651993409	333.566536184338	1	1	1	1
SLC31A1	1	1	1	107.749132398451	1	1
SLC37A4	1	1	1	129.118140146704	1	1
SLC38A1	1	1	1	1	1	197.261366130445
SLC38A3	1	1	1	227.53946320164	1	1
SLC38A4	1	1	1	175.534730111914	1	1
SLC39A14	1	1	1	248.848612046863	1	1
SLC44A1	1	1	1	109.153177542297	1	169.526977757321
SLC44A2	329.0240813534	1	389.449693205674	1	310.84196117299	1
SLC4A4	1	1	1	1	1	224.17075375787
SLC51A	1	1	1	97.8557719171284	1	1
SLC7A2	1	1	1	117.77157015655	1	1
SLC7A8	1	1	241.734060885681	1	1	1
SLC9A3R1	1	1	1	145.738806631005	1	220.61918470526
SLC9A3R2	1029.30563856671	1	287.469567854466	75.9943462755475	398.109948338137	1
SLC9B2	1	1	1	101.398690565757	1	1
SLCO1B3	1	1	1	163.311618331457	1	1
SLCO2A1	258.077585730816	1	1	1	528.226753110538	1
SLFN5	213.252683256252	1	1	1	1	1
SLIRP	1	1	1	139.129390854086	1	211.491705429931
SLK	195.038769044217	1	1	1	226.438915527644	1
SLPI	1	1	1	1	1	536.242741701655
SLTM	1	1	1	1	1	177.080102698512
SMAP2	1	388.295553826416	1	1	1	1
SMARCA2	261.55469989711	1	1	1	1	1
SMARCA4	1	1	785.889093907743	698.459649061286	660.284936278412	185.620231461212
SMARCA5	1	1	1	1	1	167.487753891202
SMARCE1	335.247936007	1	1	1	210.189108704108	212.539018182064
SMDT1	1	1	1	91.6222030595287	1	1
SMG1	1	1	1	1	1	159.131206318113
SMIM14	1	1	1	188.424308989002	1	1
SMIM19	1	1	1	86.3197324106534	1	1
SMLR1	1	1	1	86.2293483143081	1	1
SNAI1	232.813887895533	1	1	1	1	1
SNRK	301.399439783015	1	259.33849511416	1	245.525895095534	1
SNRNP200	1	1	1	1	1	147.653821104637
SNRPB	295.823902298019	1	1	1	1	249.993013251065
SNRPB2	1	1	1	1	1	161.377873166136
SNRPC	1	1	1	1	1	130.298635974973
SNRPD3	1	1	1	97.3382334758624	1	187.55863257301
SNRPE	1	1	1	105.972752127156	1	202.18152833494
SNRPF	1	1	1	93.7602502429316	1	1
SNRPN	1	1	1	1	1	200.097154734449
SNU13	261.057458640029	1	1	85.5581705503316	256.069589679625	174.187829827529
SNX2	1	1	290.360804395445	1	1	1
SNX5	1	1	413.155623465431	1	1	1
SNX8	1	1	282.438996541686	1	1	1
SNX9	226.722955167884	1	1	1	1	1
SOCS2	1	1	351.54659156509	1	1	1
SOCS3	587.250193523374	1	275.456640569536	1	460.751523912207	1
SOD2	1	540.958332387405	1	442.750317144285	1	207.239020147498
SORBS2	1	1	1	150.502386538419	1	247.705496672746
SORD	1	1	1	196.892744683422	1	1
SOX17	415.962000719652	1	1	1	1	1
SOX18	1355.07314914323	1	1	1	294.586814736097	1
SOX4	289.084390839784	1	1	1	1	643.232665700938
SOX9	1	1	1	1	1	285.907210624988
SPAG9	205.09872503108	1	248.544630613826	1	1	1
SPARC	4723.28977479403	2635.96760076365	2561.31957070839	1	1501.00000307012	1
SPARCL1	2674.26816890364	1	1	1	1694.93898208599	1
SPATS2L	1	1	1	68.389805155185	1	350.805576045073
SPCS1	1	1	1	158.36861048911	1	191.832601916919
SPCS2	1	1	1	105.595710745028	1	187.423110551747
SPI1	1	305.126146265683	1	1	1	1
SPINK1	1	1	1	1	1	286.409986296448
SPINT1	1	1	1	1	1	239.649855511478
SPINT2	1	1	1	1	1	578.574280191438
SPP1	1	2359.79338388842	1	418.298556343321	1	8298.55333059153
SPP2	1	1	1	326.266330764851	1	1
SPRY1	1221.34123707731	1	1	1	750.886088237259	1
SPRY4	1	1	301.113560477536	1	1	1
SPSB3	1	1	1	88.9361618379959	1	1
SPTAN1	420.143144030075	1	1	1	257.580812829013	183.128803881606
SPTLC2	1	1	276.80916578686	1	242.33704091179	1
SRGN	1215.7129120119	2404.04390693134	798.015439009969	1	1105.88034244739	1
SRI	1	1	1	1	1	418.729549509219
SRP9	1	1	1	161.606379606379	1	332.088209619734
SRPRA	1	1	1	107.177818773929	1	1
SRPX	1	1	1	1	323.933030958103	1
SRSF11	263.282880623345	1	373.832005705215	1	279.543212443337	291.726082098545
SRSF4	1	1	417.959843058879	1	1	1
SRSF7	263.851708725827	1	1	1	240.200575315707	212.192012409682
SRSF9	194.524749267743	1	1	1	1	146.838556121314
SSB	333.257490193603	1	1	1	292.111736790103	230.241031281811
SSBP1	206.201720768942	1	1	115.697820780048	205.15337984499	212.325053610035
SSR3	1	269.711042775025	1	85.1652029444801	1	178.960435999205
SSU72	1	1	1	77.6873845202833	1	162.150532704841
ST14	1	1	1	1	1	182.035864524862
ST6GAL1	1	1	833.560794957705	246.737464486925	275.484135093463	1
STAB1	238.707372511118	1	2050.52509030903	1	1	1
STAB2	1	1	1261.37924119411	1	1	1
STAT1	1	1	1	1	1	180.345941424108
STAT3	273.839361939582	1	1	1	316.91734987659	1
STAU1	1	1	1	130.94339870934	1	193.812011686628
STC1	807.233818885708	1	1	1	490.862558446736	1
STK24	1	1	1	1	1	219.738175620084
STMN1	300.95976733141	1	1	1	1	1
STMP1	1	1	1	85.1340552029944	1	157.09049669921
SUCLG1	1	1	1	131.48095855612	1	188.599147689824
SUCLG2	1	1	1	113.02130008561	1	1
SUCNR1	1	1	1	1	1	161.645148876265
SULF2	378.36204300748	1	1	1	252.824318541568	1
SULT1A1	1	1	1	204.750666680349	1	176.521814467433
SULT2A1	1	1	1	1379.70312470386	1	1
SUMF2	1	1	1	1	1	184.829565633268
SUMO1	1	1	1	94.3320684544243	1	158.889897428073
SUN1	1	1	1	1	1	147.586178808996
SURF1	1	1	1	99.2957523268083	1	1
SWAP70	493.649228883793	1	1	1	1	1
SYAP1	1	1	290.517706974538	116.944629125443	1	185.674718690837
SYNE1	1	1	1	1	314.970078850873	1
SYNE2	366.203459649507	1	249.667713205455	1	348.261522644714	237.170847914082
SYNGR2	1	273.83279507807	1	1	1	268.567965135419
SYNPO	752.475480227163	1	1	1	422.179107297843	1
SYPL1	1	1	1	1	1	147.185075400954
TACSTD2	1	1	1	1	1	403.469166905048
TAF1D	1	1	1	1	1	172.411322549646
TAF7	1	1	1	1	1	177.844859311269
TAGLN	1	1292.81165847718	1	1	1	1
TAGLN2	562.667926048601	275.792281165244	1	1	483.134698230296	378.57864734682
TARS	1	1	1	1	1	154.576436102394
TAT	1	1	1	1352.23982667477	1	1
TAX1BP1	183.745035234637	1	1	105.781505673217	1	280.108982487302
TAX1BP3	1	1	1	1	1	162.745193593022
TBCA	1	1	1	203.713910910821	1	192.228155675925
TCEA3	1	1	1	150.933168302074	1	1
TCEAL4	265.742113247737	1	1	106.270913111556	1	149.746996769597
TCEAL9	1	1	1	1	242.161866725385	182.850260186419
TCF4	990.699802172141	264.77102537684	511.908527767039	1	673.472297242775	1
TCIM	197.923379264422	1	472.926790903626	1	1	1
TCP1	299.142276150047	1	1	68.6951732955527	1	145.903122717329
TDO2	1	1	1	723.473219841606	1	1
TEK	289.565413343411	1	1	1	1	1
TES	1	1	1	1	1	183.268043130319
TESC	1	1	1	1	1	229.922729942557
TF	1	1	1	6506.06730463671	1	1
TFF3	1	1	1	1	1	686.284754304316
TFG	1	1	1	91.9878169254435	1	160.121218023487
TFPI	1	1	1219.6151738035	191.884428309123	733.540945731458	1
TFPI2	1	1	538.081128580639	1	234.004943909573	1
TFR2	1	1	1	259.786717536426	1	1
TGFBI	1	833.844162135642	1	94.0586464473797	1	163.572304926106
TGFBR2	714.819277205834	1	952.317667652797	1	715.975108633812	1
TGFBR3	1	1	447.760631519975	1	542.685510161381	1
TGIF2.C20orf24	1	1	1	81.1592259707456	1	169.076576861238
TGM2	504.989904466029	1	663.083653766542	105.528858223405	1273.04190095112	1
THBD	877.607160966991	1	1	1	494.375058714844	1
THBS1	1	395.648813558662	1	95.122759151466	1	199.43060586285
THEMIS2	1	264.486835851976	1	1	1	1
THOC2	1	1	1	1	1	217.309048312274
THOC5	1	1	1	144.147184634208	1	1
THRSP	1	1	1	167.321272191494	1	1
TIE1	350.184916945784	1	1	1	292.441530329425	1
TIMM8B	1	1	1	87.4401753594043	1	156.965913671124
TIMP3	3489.95435504384	455.930399565261	1838.71004234046	1	1310.39206734859	1
TINAGL1	486.840831028449	1	695.758164098629	1	490.756997072718	1
TJP1	381.049279105433	1	1	1	1	1
TKFC	1	1	1	126.900052340775	1	1
TLN1	437.62044730365	520.771068140919	473.845631282601	1	441.141135444566	1
TM4SF1	3988.57598703939	1	1497.81471622558	189.520712130836	3886.98648610742	748.082423270237
TM4SF18	464.601057368643	1	405.472580718211	1	1	1
TM4SF4	1	1	1	861.324378827045	1	3297.12705977989
TM4SF5	1	1	1	88.9955723977311	1	1
TM7SF2	1	1	1	131.397959206359	1	1
TM7SF3	1	1	1	104.349656626053	1	188.111463719374
TM9SF2	189.836979137369	1	1	92.2711526172726	1	275.646189228578
TMBIM1	1	1	1	1	1	148.724737571193
TMC4	1	1	1	1	1	183.289634981705
TMCO1	1	1	1	100.562600439048	1	222.777298840735
TMED10	208.852364181289	234.290746252624	1	88.3448593011211	1	212.518890001895
TMED2	1	1	1	108.551450565463	1	220.053790806434
TMED4	1	1	1	64.4652417836553	1	162.623446625301
TMED9	1	1	1	1	1	174.586374385171
TMEM109	238.027897433417	1	1	1	262.038507999907	1
TMEM123	1	1	328.009784008562	161.069980200832	251.447534858655	267.286257136547
TMEM141	1	1	1	1	1	162.859094814002
TMEM147	1	1	1	1	1	151.255475189143
TMEM14B	1	1	1	104.855936186524	1	1
TMEM14C	1	1	1	125.422968112018	199.150685970047	249.938196846186
TMEM173	290.161057079691	1	1	1	1	1
TMEM176A	1	1	1	843.910357275275	1	224.945580916698
TMEM176B	1	1	1	1049.80850994984	1	287.180378048469
TMEM2	1	1	299.747761663814	1	1	1
TMEM204	240.907878300429	1	1	1	1	1
TMEM208	1	1	1	100.846186522978	1	1
TMEM219	1	1	1	107.897057277417	1	202.498228440216
TMEM230	1	1	1	114.72541217027	1	162.425215507321
TMEM238	1	1	1	1	1	155.509592581242
TMEM245	1	1	1	1	182.79228533461	1
TMEM248	1	1	1	1	1	130.98351092191
TMEM255B	249.711097235113	1	1	1	1	1
TMEM256.PLSCR3	1	1	1	157.014428430457	1	1
TMEM37	1	1	328.57657618814	79.8129665453154	1	1
TMEM56	1	1	1	189.740134301774	1	1
TMEM87A	1	1	1	1	1	145.072020129582
TMOD3	266.854441556597	1	1	1	233.223877566212	1
TMPRSS2	1	1	1	1	1	162.042532079491
TMTC1	317.20868282603	1	1	1	1	1
TMX2.CTNND1	1	1	1	137.089576285317	253.758476207722	250.719784739068
TMX4	1	1	1	84.0162996700501	1	1
TNFAIP1	1	1	1	1	225.994142272318	1
TNFAIP3	1	664.752705655152	283.099587976825	1	1	1
TNFRSF12A	1	1	1	1	1	445.77928787542
TNFRSF1A	262.708570350117	1	272.208598022978	68.1357410896847	382.379858179257	1
TNFRSF1B	1	398.988173202824	1	1	1	1
TOB1	1	1	1	125.124865495051	1	248.030262830018
TOMM20	1	1	1	108.555352435274	238.254542749732	275.140039846616
TOP1	1	289.894279519007	310.691022195224	1	232.681036653142	225.859704748451
TOR1AIP2	1	1	1	133.021468398164	1	252.461325097259
TP53I11	1	1	200.423052984801	1	1	1
TPM1	1	425.196185194692	1	159.474187772159	1	685.244440608285
TPM2	1	513.667219186568	1	1	1	1
TPP1	1	586.387612550551	295.030692778044	1	1	1
TPR	225.016458951614	1	327.194768292558	1	276.002798805056	220.475660206516
TRA2B	281.319831047634	1	1	1	1	179.496594642008
TRAPPC13	1	528.853808455829	1	369.705114046079	683.907258037579	703.917961772528
TRIB2	1	1	240.497865965277	1	1	1
TRIM28	1	1	1	1	1	159.658017831573
TRIM56	203.822122668847	1	1	1	1	1
TRIOBP	353.125972113068	1	234.343844827246	1	280.28934784517	1
TRIP12	1	1	1	1	1	130.90779235084
TRMT112	231.937548077573	1	1	103.27790343724	275.53000701901	177.464027984154
TSC22D3	719.192971034767	1026.07162069348	464.172316090042	133.222786317489	577.312741165043	1
TSKU	1	1	1	175.823643083594	1	1
TSPAN14	329.558678696364	1	398.261783191708	1	301.61878258361	1
TSPAN18	214.729270880125	1	310.902333851688	1	229.308610888113	1
TSPAN3	211.836196701415	1	1	1	204.908859815651	233.384070383834
TSPAN6	1	1	1	90.3142656736273	1	220.529720513469
TSPAN7	339.879662265069	1	1175.89453650707	1	840.041252181921	1
TSPAN8	1	1	1	1	1	338.132222459904
TSPO	182.670184725348	1	1	1	1	253.497614279789
TST	1	1	1	315.182445742889	1	171.529108636339
TTC39C	1	1	1	96.0896566250229	1	1
TTR	1	1	1	8423.97725869956	1	1
TUBA1C	281.609284302111	1	1	1	1	191.490554117777
TUBB4B	350.486539294192	1	1	1	327.89352269558	281.62883829077
TUBB6	321.290637987342	1	1	1	359.674453433144	1
TUFM	236.090364573302	1	1	144.748072942932	1	222.826941968494
TXN2	1	1	1	110.203053212994	1	1
TXNDC12	1	1	1	1	1	146.803449882382
TXNDC17	1	1	1	96.5513468205887	1	294.842653161514
TYROBP	1	2031.84712204746	1	1	1	1
U2AF1L5	201.014547705742	1	250.310188560796	1	273.120650309666	182.245041316402
U2SURP	1	1	1	1	1	150.592133137756
UACA	516.207897259524	1	272.068500121484	1	1	1
UBA1	201.575437675518	1	1	57.4540427136715	1	216.190458536992
UBALD2	1	1	1	1	1	139.493891536476
UBD	1	1	1	1	1	335.74351724488
UBE2B	1	1	1	87.5226055660988	1	199.366714737595
UBE2D2	337.231347117572	1	1	83.1396160087157	1	186.234331156248
UBE2I	1	1	230.046837118484	1	1	121.689325915609
UBE2J1	267.333201439831	1	1	1	1	1
UBE2L3	150.631673979566	1	1	1	1	216.849334004225
UBE2N	233.133540824096	1	1	1	1	1
UCP2	1	358.405166609505	1	1	1	1
UFC1	1	1	1	89.4817836117203	1	176.07931787247
UGCG	238.371729736921	1	411.397085663234	1	291.207522855897	1
UGP2	1	1	1	501.770348308761	1	144.893685007523
UGT1A8	1	1	1	666.812444602098	1	1
UGT2B10	1	1	1	361.240650785333	1	1
UGT2B15	1	1	1	507.019305330904	1	432.889471223493
UGT2B17	1	1	1	94.6355840343964	1	1
UGT2B4	1	1	1	588.628280082927	1	1
UGT2B7	1	1	1	665.363912318314	1	1
UPB1	1	1	1	162.023519291457	1	1
UPP1	227.864470469781	1	305.421714757267	1	1	1
UQCR10	1	1	1	169.246774953215	1	205.143435526658
UQCRC2	1	1	1	146.892197646888	1	238.974648394456
UQCRFS1	1	1	1	145.135285737911	1	209.768550166038
URGCP.MRPS24	1	1	1	138.488940655777	1	215.65296088367
USMG5	1	1	1	200.653388079727	1	375.047014927359
USP22	233.177114589668	1	1	1	1	1
USP7	1	1	1	1	1	158.001956149848
USP9X	1	1	1	79.2656151024742	1	175.814532670178
UTRN	860.134050374424	1	428.089499726244	1	580.194434712228	1
VAMP3	244.867510020911	1	1	1	231.839255802246	1
VAMP5	452.156621623134	1	472.855284756824	1	297.34999802042	1
VAMP8	1	351.763425915516	1	100.095086098051	1	310.958112380952
VASH1	240.020097511795	1	1	1	1	1
VASP	199.311925337873	1	1	1	1	157.347639130042
VAT1	276.746373419069	1	1	1	202.238794203218	1
VCAN	1	647.884034182874	1	1	1	1
VCP	187.669627267902	1	300.217231991487	93.1042537065106	270.950607584788	1
VDAC1	1	1	1	137.593518600168	1	314.094339826719
VDAC2	1	1	396.65847064404	67.2120818569265	246.713351624277	296.544721310689
VEGFA	1	1	1	1	1	244.602074255482
VEGFC	182.854308050513	1	1	1	1	1
VEZT	1	1	1	1	1	158.061089943807
VGLL4	186.513788587141	1	1	1	1	1
VIL1	1	1	1	1	1	215.445304026682
VIM	6944.12802164944	4129.03819046931	451.706086552217	220.386024346292	5392.54699196169	494.86318672967
VMP1	1	1	1	1	1	200.12241972731
VNN1	1	1	1	173.438125583872	1	1
VPS28	1	1	1	1	1	216.490872659574
VPS35	1	1	1	1	1	217.90474622203
VPS37B	223.345486610997	1	1	1	1	1
VSIG4	1	390.51788034351	1	1	1	1
VWA1	571.280303763882	1	1	1	1	1
VWF	1142.27257546009	1	1	1	1383.56181176429	1
WARS	432.121500460528	1	630.157043101023	1	486.234220082662	1
WASF2	298.663627101731	338.060449356314	384.760407614493	1	320.005203216285	1
WASL	1	1	1	1	1	171.00802942043
WNK1	371.47697212734	1	1	1	1	1
WSB1	244.749956588826	284.025645435677	1	1	336.510115226078	1
WWP1	1	1	1	64.9447418850329	1	150.650724420971
WWTR1	484.135079698849	1	257.055023777016	1	400.153653238629	202.272596926168
XAF1	1	1	507.928200401876	1	243.114983771501	1
XBP1	1	423.998457146379	1	351.998073960698	1	307.641456360094
YBX3	530.180546897721	272.608544248392	286.285504913825	1	682.72053488258	149.840117511392
YES1	1	1	299.640134650237	1	1	1
YIPF3	1	1	1	1	1	175.129281631214
YME1L1	1	1	1	1	1	176.757393849888
YY1	1	1	1	84.7024510134909	240.354143223929	1
ZBTB7A	1	1	1	1	1	185.181271921139
ZC3H11A	1	1	1	1	279.215155997337	196.912756469614
ZC3H15	1	1	1	1	1	149.139848184004
ZCRB1	1	1	1	142.597258841444	1	156.258305322668
ZEB1	397.806254972547	1	1	1	232.058784593054	1
ZEB2	1	323.533183667099	1	1	1	1
ZFHX3	1	239.530956733439	1	1	1	1
ZFP36L2	415.196139660543	819.053011451921	1	127.917685738671	257.526257614544	468.384994517093
ZGPAT	1	1	1	133.456124370722	1	1
ZKSCAN1	1	1	1	115.731077441521	1	294.259728081771
ZNF207	237.208429136264	1	1	1	1	170.10232718323
ZNF302	1	1	1	83.180047272633	1	149.105824957631
ZNF331	1	466.529422387205	1	1	1	1
ZNF419	1	1	1	241.255420265947	474.613253360238	290.634102911344
ZNF511.PRAP1	1	1	1	322.351169706179	1	1
ZNF706	1	1	1	75.8358550244918	1	182.249863613693
ZNHIT1	216.897535915869	1	1	126.101256912432	1	159.200771316149
ZYX	277.972215680709	432.908078842353	345.164682237884	1	224.14496376279	1
