Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
TCGA-MI-A75C-01,0.0394052717579005,0.110855701537361,0.283777484034567,0.477853938870614,0.0359658109716381,0.0228131083641716,0.00537601157506972,0.0239526728886778,0,0.859411324272139,0.513659518397009
TCGA-ED-A8O5-01,0.0987040888070743,0.093963442152196,0.203510022131899,0.496872053631637,0,0.0573039478839266,0.00971449617854284,0.0399319492147242,0,0.865188930941859,0.504744903898321
TCGA-BC-4072-01,0.118058529902112,0.189973167057273,0.370457538373901,0.247050420812563,0.00132771083824356,0.00925276169523808,0.0280011867971265,0.0358786845235436,0,0.938296463677076,0.423377249710007
TCGA-DD-AAW3-01,0.074884116671436,0.0121348585159169,0.219803248339533,0.621002438369797,0.0141146177668101,0.023678563810815,0.00590136106267663,0.0284807954630151,0,0.869846158376848,0.497183955586738
TCGA-G3-A5SK-01,0.0717088389153155,0.051968395061862,0.112865328344967,0.70324603626061,0.0178183975970115,0.0133459236852089,0.00894134487989118,0.0201057352551336,0,0.915400397704433,0.412461200269411
TCGA-BC-A110-01,0.0800855607209368,0.0707324065403331,0.145823439161984,0.559827968865807,0.0397994256592959,0.0646649329571988,0.0262007723477837,0.0128654937466608,0,0.946517011065132,0.340218558876944
TCGA-DD-A3A7-01,0.0261414570580035,0.169608740113079,0.241390681991414,0.46169500122497,0.0304595074595751,0.0229920502657022,0.0114689783607135,0.0362435835265421,0,0.866026165764194,0.502020896368458
TCGA-BC-A10R-11,0.0631832786382937,0.0571275397590637,0.0939694825708095,0.729180381101284,0.00397249067670241,0.0284130021722016,0.00690777430727975,0.0172460507743649,0,0.931073080284753,0.381659222004567
TCGA-DD-A1EI-11,0.0651744748771446,0.0417411269287509,0.0428368697514219,0.780994489252068,0.0107154116595873,0.0245098134717262,0.0119313466583746,0.0220964674009266,0,0.882134847869842,0.509861161999917
TCGA-DD-AACN-01,0.0879515679692376,0.0787969039078612,0.317460327378335,0.347398686818845,0.0526941931416731,0.0577093264229582,0.0284928162022237,0.0294961781588661,0,0.655664522698699,0.756229309976958
TCGA-DD-AAD5-01,0.116122546451161,0.0886108410038395,0.534091838003507,0.0654295026813272,0.100996582464983,0.0507251814569498,0.0118058405501037,0.0322176673881285,0,0.543744835891935,0.871150552276452
TCGA-CC-A3MC-01,0.0818800826970027,0.148830559601047,0.265705693796621,0.416070408797535,0.0184239723770083,0.0101457475123878,0.024389081557191,0.0345544536612072,0,0.948381973040287,0.345063719686351
TCGA-DD-A113-11,0.0312689871038564,0.0567247566620818,0.0806832966877127,0.743212925704529,0.0256653172198541,0.0307268235479703,0.0109029260028346,0.0208149670711609,0,0.962880015422575,0.288824538889636
TCGA-DD-A1EJ-11,0.0581166439999979,0.027592037178719,0.15847924626846,0.675643006661055,0.00886395702635092,0.0417942802448029,0.0119664076124823,0.0175444210081325,0,0.920443013493097,0.394132398800937
TCGA-DD-A73A-01,0.0893878022012433,0.0685821348009392,0.220777656690464,0.573753964918167,0.00965320726113601,0.000782750736194279,0.00432585727402879,0.0327366261178279,0,0.88715349898924,0.46373162129312
TCGA-DD-AADI-01,0.0818922831653461,0.0624397239228647,0.416393134810399,0.27609550978031,0.0322233114460124,0.0793361666512814,0.0250406522451486,0.026579217978638,0,0.663018431266778,0.766334055754481
TCGA-CC-A7IG-01,0.0685892422928352,0.173423848525949,0.461478285609085,0.185824806191403,0.0194279361933849,0.0334655908874176,0.0182163715732104,0.0395739187267154,0,0.847958903281056,0.587942590855682
TCGA-G3-AAV3-01,0.0442369710654218,0.0117363813708206,0.309420697519701,0.566530339546827,0.0219216873234834,0.00988747475444924,0.0149634490367269,0.02130299938257,0,0.847295872615101,0.540112423658565
TCGA-MI-A75H-01,0.0455549078055203,0.0385782561756322,0.236575006160742,0.577665093337481,0.0335278770292788,0.03208731608696,0.00602140514464271,0.0299901382597422,0,0.951080029504101,0.340365383655884
TCGA-DD-A73E-01,0.0503217353554864,0.027473764399492,0.25232195596855,0.58078683654949,0.0407690724456685,0,0.000846857667699595,0.0474797776136135,0,0.856427648508483,0.520230749691685
TCGA-2Y-A9H7-01,0.0817588982433075,0.0469562545825139,0.249808161421346,0.548085640039201,0,0.0350751764063582,0.00330347679003043,0.0350123925172432,0,0.833007677724365,0.555450388211551
TCGA-CC-A8HV-01,0.0889134084400707,0.126034587749106,0.41847033310375,0.247827850773385,0.0357215893263029,0.00271575591466784,0.0266905080969695,0.0536259665957483,0,0.759520829042596,0.674168387109303
TCGA-DD-AADJ-01,0.0944114957224428,0.110643393587059,0.177404560340164,0.55359960590925,0.00577439754283177,0.020994326460475,0.00669593846818343,0.0304762819695944,0,0.928182868613627,0.374626405802465
TCGA-DD-AAD6-01,0.0600187776376815,0.072808802803052,0.250686684817923,0.554500890760935,0.017533311521443,0.010417711020618,0.00527158325833357,0.0287622381800143,0,0.858010933524571,0.51479829063969
TCGA-BC-A10S-01,0.0675187803142716,0.0641587367911483,0.218442863756229,0.5127722779048,0.0200362958234921,0.0769091528076373,0.0178654521306813,0.0222964404717408,0,0.948182263715649,0.361065881898721
TCGA-DD-A11C-11,0.0538062043337462,0.0520818770773033,0.0318363501840009,0.805113074191648,0.00525650397081487,0.0219259823618072,0.00878356524379049,0.0211964426368888,0,0.930163858465882,0.415781738088493
TCGA-BC-A10Q-11,0.0495763809943228,0.054213511562396,0.0384322069337034,0.778084625056966,0.017268863153371,0.0336145987327617,0.0102763119507301,0.0185335016157488,0,0.931916556667929,0.398316420314194
TCGA-LG-A9QD-01,0.076767780878653,0.0465850919175258,0.16533833435171,0.625348519147627,0.0275351038799823,0.0220983094696308,0.0109503162959572,0.025376544058914,0,0.913280249836052,0.410801217732586
